,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,SMA,EMA,RSI,SlowK,SlowD,MACD,MACD_Hist,MACD_Signal,ADX,CCI,Aroon Up,Aroon Down,Real Lower Band,Real Upper Band,Real Middle Band,Chaikin A/D,OBV
2005-08-15,46.48,48.33,46.45,47.68,1.46658997371,38811700,0.0000,1.0,1.3449,1.3338,72.0911,89.4092,82.5574,0.0439,0.0065,0.0374,23.5983,395.5156,100.0000,5.0000,1.2728,1.4171,1.3449,16373922540.0857,48766279554.0000
2005-08-12,43.46,46.22,43.36,46.1,1.41799072542,32715600,0.0000,1.0,1.3354,1.3198,68.4901,79.2014,74.5553,0.0366,0.0008,0.0358,22.1911,238.3803,100.0000,0.0000,1.2822,1.3886,1.3354,16038655179.5952,47679550868.0000
2005-08-11,43.39,44.12,43.25,44.0,1.35339678782,9713700,0.0000,1.0,1.3284,1.3095,62.3576,79.0617,70.8620,0.0317,-0.0039,0.0356,21.2423,83.6534,95.0000,0.0000,1.2845,1.3722,1.3284,15199487761.4691,46763513152.0000
2005-08-10,44.0,44.39,43.31,43.38,1.33432619672,12890900,0.0000,1.0,1.3234,1.3048,60.1842,65.4027,59.5636,0.0316,-0.0050,0.0365,20.9940,75.4440,100.0000,0.0000,1.2703,1.3765,1.3234,15002533923.8694,46491529281.0000
2005-08-09,42.93,43.89,42.91,43.82,1.3478601646,13601400,0.0000,1.0,1.3157,1.3017,62.6219,68.1216,53.5957,0.0329,-0.0049,0.0378,20.6895,63.1610,65.0000,5.0000,1.2338,1.3975,1.3157,15316690244.6866,46852474841.0000
2005-08-08,43.0,43.25,42.61,42.65,1.31187211365,6299400,0.0000,1.0,1.3071,1.2969,58.3616,45.1665,44.8015,0.0328,-0.0062,0.0390,20.5786,23.2182,70.0000,0.0000,1.2067,1.4075,1.3071,14990256318.9001,46471635261.0000
2005-08-05,42.49,43.36,42.02,42.99,1.32233017974,8640400,0.0000,1.0,1.3001,1.2953,60.2576,47.4990,43.8523,0.0358,-0.0048,0.0406,20.7497,27.1697,75.0000,0.0000,1.1837,1.4164,1.3001,15144591773.0009,46648018637.0000
2005-08-04,42.98,43.0,42.29,42.71,1.31371765473,9618000,0.0000,1.0,1.2928,1.2925,59.2211,41.7391,38.6624,0.0380,-0.0038,0.0418,20.9298,27.6998,80.0000,0.0000,1.1652,1.4204,1.2928,15036264262.0572,46406087196.0000
2005-08-03,43.19,43.31,42.77,43.22,1.32940475386,9225800,0.0000,1.0,1.2850,1.2902,62.0200,42.3188,37.8286,0.0412,-0.0015,0.0427,21.2816,47.8864,85.0000,5.0000,1.1450,1.4250,1.2850,14986955029.6704,46675391465.0000
2005-08-02,42.89,43.5,42.61,43.19,1.32848198332,10602700,0.0000,1.0,1.2760,1.2861,61.9194,31.9292,42.6745,0.0430,-0.0001,0.0431,21.3538,52.2854,90.0000,0.0000,1.1259,1.4261,1.2760,14814739924.2852,46417068807.0000
2005-08-01,42.6,43.08,42.08,42.75,1.31494801544,11223200,0.0000,1.0,1.2680,1.2816,60.4606,39.2377,55.6200,0.0449,0.0018,0.0431,21.4298,43.6435,95.0000,0.0000,1.1129,1.4231,1.2680,14724676450.2470,46120192911.0000
2005-07-29,43.56,44.38,42.26,42.65,1.31187211365,20074300,0.0000,1.0,1.2584,1.2781,60.1308,56.8567,67.8150,0.0479,0.0053,0.0427,21.6816,60.5461,100.0000,5.0000,1.0927,1.4241,1.2584,14617831479.5483,45805942997.0000
2005-07-28,43.96,44.0,43.3,43.8,1.34724498424,8975400,0.0000,1.0,1.2494,1.2746,66.1592,70.7655,75.9888,0.0515,0.0102,0.0413,21.8431,81.1738,85.0000,0.0000,1.0769,1.4219,1.2494,14973109068.7923,46368023959.0000
2005-07-27,43.83,44.07,42.67,43.99,1.35308919764,10133900,0.0000,1.0,1.2380,1.2669,67.2169,75.8228,81.6294,0.0517,0.0129,0.0388,21.3758,85.8771,90.0000,5.0000,1.0627,1.4132,1.2380,14865404161.2209,46619335410.0000
2005-07-26,44.01,44.11,43.36,43.63,1.3420159512,9592600,0.0000,1.0,1.2277,1.2579,66.2455,81.3781,86.6819,0.0505,0.0149,0.0356,20.8839,99.1017,95.0000,10.0000,1.0566,1.3988,1.2277,14614083190.6616,46335585927.0000
2005-07-25,43.99,44.28,43.73,43.81,1.34755257442,10522400,0.0000,1.0,1.2177,1.2490,67.1912,87.6872,89.9490,0.0495,0.0176,0.0318,19.9183,119.4622,100.0000,15.0000,1.0510,1.3843,1.2177,14689289249.5805,46604178995.0000
2005-07-22,43.44,44.0,43.39,44.0,1.35339678782,10753800,0.0000,1.0,1.2084,1.2386,68.1669,90.9805,91.8270,0.0468,0.0194,0.0274,18.6505,136.6835,95.0000,20.0000,1.0513,1.3654,1.2084,14898206927.2392,46898806489.0000
2005-07-21,43.7,44.04,42.9,43.29,1.33155788511,14438000,0.0000,1.0,1.2005,1.2266,66.4366,91.1793,91.9281,0.0422,0.0196,0.0226,17.3905,153.1257,100.0000,25.0000,1.0582,1.3428,1.2005,14597100226.2392,46597699788.0000
2005-07-20,42.86,43.8,42.65,43.63,1.3420159512,16192700,0.0000,1.0,1.1932,1.2155,68.1211,93.3213,88.9626,0.0379,0.0202,0.0177,16.0642,188.6803,100.0000,30.0000,1.0642,1.3222,1.1932,14724762669.6622,47001964192.0000
2005-07-19,41.52,43.23,41.07,43.19,1.32848198332,23966500,0.0000,1.0,1.1843,1.2022,67.0954,91.2837,85.0950,0.0308,0.0182,0.0126,14.7284,205.2415,100.0000,35.0000,1.0745,1.2942,1.1843,14405414145.2794,46548568139.0000
2005-07-18,41.41,42.1,41.37,41.49,1.27619165288,20939200,0.0000,1.0,1.1757,1.1889,62.6890,82.2827,80.6525,0.0227,0.0146,0.0081,13.4674,223.3677,100.0000,40.0000,1.0876,1.2639,1.1757,13759205647.3542,45877505468.0000
2005-07-15,40.97,41.57,40.46,41.55,1.27803719396,24560100,0.0000,1.0,1.1709,1.1797,62.9718,81.7186,79.4516,0.0173,0.0129,0.0044,12.4545,256.3303,95.0000,45.0000,1.0957,1.2460,1.1709,14152748265.2755,46463803654.0000
2005-07-14,40.79,42.01,40.23,40.75,1.25342997963,74859300,0.0000,1.0,1.1654,1.1694,60.7282,77.9561,80.0730,0.0100,0.0088,0.0012,11.5488,316.7504,100.0000,50.0000,1.1085,1.2222,1.1654,13489846164.8714,45776120167.0000
2005-07-13,38.29,38.5,37.9,38.35,1.17960833666,24458400,0.0000,1.0,1.1598,1.1605,52.5309,78.6801,81.2620,0.0030,0.0040,-0.0010,10.5956,71.9472,35.0000,0.0000,1.1189,1.2007,1.1598,14361242932.8973,43680057671.0000
2005-07-12,38.23,38.4,37.91,38.24,1.17622484469,13822800,0.0000,1.0,1.1562,1.1585,52.0955,83.5830,80.8581,0.0015,0.0035,-0.0020,10.9695,70.8348,40.0000,5.0000,1.1105,1.2019,1.1562,14018824991.0828,42995221787.0000
2005-07-11,38.37,38.65,37.78,38.1,1.17191858218,13885300,0.0000,1.0,1.1526,1.1566,51.5583,81.5229,78.0569,0.0000,0.0029,-0.0029,11.4147,75.5126,45.0000,0.0000,1.1026,1.2025,1.1526,13884546228.0574,42608183000.0000
2005-07-08,37.87,38.28,37.47,38.25,1.17653243487,10383400,0.0000,1.0,1.1491,1.1550,52.1536,77.4684,70.1129,-0.0015,0.0021,-0.0036,11.8834,64.0705,50.0000,5.0000,1.0953,1.2029,1.1491,13987329470.8787,42996971788.0000
2005-07-07,36.81,37.76,36.8,37.63,1.15746184377,13704400,0.0000,1.0,1.1481,1.1528,49.8813,75.1794,59.1587,-0.0038,0.0003,-0.0041,12.4605,5.3786,55.0000,10.0000,1.0956,1.2006,1.1481,13718129943.1614,42706236298.0000
2005-07-06,37.78,38.16,37.2,37.39,1.15007967947,14093800,0.0000,1.0,1.1470,1.1523,48.9905,57.6908,39.5458,-0.0048,-0.0006,-0.0042,12.8064,26.7649,60.0000,15.0000,1.0945,1.1996,1.1470,13438331497.2808,42322512715.0000
2005-07-05,36.6,38.15,36.5,37.98,1.16822750003,16223900,0.0000,1.0,1.1457,1.1525,51.1122,44.6058,25.8881,-0.0053,-0.0013,-0.0040,13.3554,25.8088,65.0000,20.0000,1.0922,1.1993,1.1457,13676751852.0476,42717139509.0000
2005-07-01,36.83,36.97,36.29,36.5,1.12270415354,8928600,0.0000,1.0,1.1457,1.1509,45.4859,16.3408,15.5419,-0.0076,-0.0039,-0.0037,13.9285,-70.7269,70.0000,25.0000,1.0923,1.1990,1.1457,13316089278.3819,42262869855.0000
2005-06-30,36.61,37.16,36.31,36.81,1.13223944909,14942500,0.0000,1.0,1.1483,1.1538,46.5520,16.7177,15.6177,-0.0059,-0.0032,-0.0027,13.9359,-61.3668,0.0000,30.0000,1.0945,1.2022,1.1483,13411677915.1079,42512870905.0000
2005-06-29,37.23,37.29,36.12,36.37,1.11870548121,16012800,0.0000,1.0,1.1533,1.1561,44.8078,13.5672,20.3005,-0.0046,-0.0027,-0.0019,13.9518,-82.3441,0.0000,35.0000,1.0890,1.2176,1.1533,13337844311.7055,42094480487.0000
2005-06-28,37.49,37.59,37.17,37.31,1.14761895804,12510700,0.0000,1.0,1.1593,1.1600,47.9860,16.5681,35.3271,-0.0015,-0.0002,-0.0012,13.9685,-29.6217,5.0000,40.0000,1.0869,1.2317,1.1593,13594596814.3190,42542839335.0000
2005-06-27,36.84,38.1,36.68,37.1,1.14115956428,21434700,0.0000,1.0,1.1631,1.1613,47.1910,30.7661,55.3322,-0.0004,0.0008,-0.0012,14.4054,-40.1121,0.0000,45.0000,1.0859,1.2403,1.1631,13711363464.1383,42192539385.0000
2005-06-24,39.09,39.12,37.68,37.76,1.1614605161,14668200,0.0000,1.0,1.1684,1.1635,49.4474,58.6470,71.0213,0.0017,0.0030,-0.0014,14.8652,9.7226,0.0000,50.0000,1.0837,1.2532,1.1684,13956504221.8460,42792711585.0000
2005-06-23,38.83,39.78,38.65,38.89,1.19621820633,24080500,0.0000,1.0,1.1730,1.1637,53.6173,76.5835,76.8130,0.0022,0.0043,-0.0021,15.5184,55.5389,5.0000,55.0000,1.0807,1.2653,1.1730,14321579786.1565,43203421595.0000
2005-06-22,38.26,38.6,38.14,38.55,1.18576014024,15175900,0.0000,1.0,1.1744,1.1603,52.4717,77.8335,79.5648,-0.0008,0.0025,-0.0032,15.7412,15.0085,10.0000,60.0000,1.0799,1.2688,1.1744,14709425394.9641,42529166921.0000
2005-06-21,37.7,38.19,37.38,37.86,1.16453641789,13233100,0.0000,1.0,1.1761,1.1576,50.0952,76.0219,81.8846,-0.0034,0.0004,-0.0038,16.4922,-21.3407,15.0000,65.0000,1.0796,1.2727,1.1761,14376874906.8774,42104241297.0000
2005-06-20,37.85,38.09,37.45,37.61,1.15684666341,11561300,0.0000,1.0,1.1791,1.1568,49.2212,84.8389,76.8170,-0.0046,-0.0006,-0.0039,17.2411,-28.9082,20.0000,70.0000,1.0806,1.2775,1.1791,14308258764.0645,41733714127.0000
2005-06-17,38.48,38.54,37.83,38.31,1.17837797594,21290200,0.0000,1.0,1.1790,1.1568,51.6261,84.7930,59.8781,-0.0052,-0.0015,-0.0038,17.9818,-2.2648,25.0000,75.0000,1.0804,1.2775,1.1790,14470117125.6467,42057430850.0000
2005-06-16,37.19,38.08,36.82,37.98,1.16822750003,19559800,0.0000,1.0,1.1778,1.1546,50.5439,60.8191,36.5984,-0.0082,-0.0048,-0.0034,18.9266,-28.4478,30.0000,0.0000,1.0787,1.2769,1.1778,14260213535.6520,41461304654.0000
2005-06-15,36.87,37.3,36.3,37.13,1.14208233482,20119400,0.0000,1.0,1.1745,1.1531,47.6798,34.0220,25.2224,-0.0108,-0.0086,-0.0022,19.7165,-56.9831,35.0000,0.0000,1.0701,1.2789,1.1745,13799471120.1686,40913629707.0000
2005-06-14,36.01,36.15,35.75,36.0,1.10732464458,12423100,0.0000,1.0,1.1718,1.1543,43.5512,14.9540,22.3834,-0.0113,-0.0112,-0.0001,20.1764,-91.5424,40.0000,0.0000,1.0615,1.2821,1.1718,13427664236.4164,40350285944.0000
2005-06-13,35.89,36.61,35.82,35.9,1.10424874279,15563300,0.0000,1.0,1.1711,1.1592,43.1742,26.6910,25.0964,-0.0082,-0.0110,0.0027,20.0462,-81.8337,45.0000,0.0000,1.0590,1.2832,1.1711,13340702449.9491,40002438797.0000
2005-06-10,37.4,37.4,35.52,35.81,1.10148043118,24247600,0.0000,1.0,1.1694,1.1650,42.8478,25.5051,19.0308,-0.0039,-0.0094,0.0055,19.9340,-69.8347,50.0000,0.0000,1.0522,1.2865,1.1694,13688217495.6501,39566665962.0000
2005-06-09,37.0,37.94,36.8188,37.65,1.15807702413,13937700,0.0000,1.0,1.1668,1.1717,48.2270,23.0929,13.7403,0.0020,-0.0058,0.0078,19.8159,-15.1380,55.0000,0.0000,1.0418,1.2918,1.1668,14157692773.0430,40245599440.0000
2005-06-08,36.63,37.25,36.57,36.92,1.13562294106,14428800,0.0000,1.0,1.1636,1.1732,45.6556,8.4943,15.4601,0.0037,-0.0056,0.0093,20.1592,-29.3767,60.0000,5.0000,1.0348,1.2925,1.1636,13969317334.3323,39855343450.0000
2005-06-07,37.6,37.73,36.45,36.54,1.12393451425,26616600,0.0000,1.0,1.1629,1.1771,44.2872,9.6337,28.5842,0.0081,-0.0026,0.0107,20.1560,-28.9764,65.0000,10.0000,1.0332,1.2926,1.1629,13957434781.0406,39451336646.0000
2005-06-06,38.33,38.63,37.56,37.92,1.16638195896,28998800,0.0000,1.0,1.1635,1.1827,48.5005,28.2523,44.5802,0.0148,0.0035,0.0113,20.1526,11.5430,70.0000,15.0000,1.0345,1.2925,1.1635,14597897358.8341,40196602191.0000
2005-06-03,38.16,38.58,37.77,38.24,1.17622484469,34173900,0.0000,1.0,1.1625,1.1844,49.5387,47.8668,57.6764,0.0188,0.0084,0.0104,20.5581,18.8986,75.0000,20.0000,1.0333,1.2917,1.1625,14863494109.9160,41008569402.0000
2005-06-02,40.05,40.32,39.6,40.04,1.23159107692,13356200,0.0000,1.0,1.1601,1.1853,55.9371,57.6215,66.9648,0.0226,0.0143,0.0083,21.0671,85.7316,80.0000,25.0000,1.0302,1.2900,1.1601,14709922356.4364,41965439558.0000
2005-06-01,39.89,40.76,39.86,40.3,1.23958842157,16207600,0.0000,1.0,1.1556,1.1804,56.9464,67.5409,78.5777,0.0216,0.0168,0.0048,21.9373,110.4139,85.0000,30.0000,1.0298,1.2815,1.1556,14626817029.0093,42339413531.0000
2005-05-31,40.66,40.74,39.58,39.7593,1.22295702059,14435900,0.0000,1.0,1.1494,1.1742,55.3549,75.7320,87.6062,0.0191,0.0185,0.0006,22.7216,117.2504,90.0000,35.0000,1.0285,1.2703,1.1494,14636901768.1616,41885600278.0000
2005-05-27,40.64,40.79,40.01,40.56,1.24758576623,11286000,0.0000,1.0,1.1442,1.1691,58.3915,92.4603,94.2066,0.0173,0.0214,-0.0041,23.5559,159.3372,95.0000,40.0000,1.0276,1.2608,1.1442,14916152088.0375,42289805882.0000
2005-05-26,40.025,40.94,38.8,40.74,1.25312238945,18768600,0.0000,1.0,1.1373,1.1608,59.0837,94.6262,95.3266,0.0123,0.0218,-0.0094,24.2254,176.3994,100.0000,45.0000,1.0300,1.2446,1.1373,14786507650.7210,42605814198.0000
2005-05-25,39.5,39.95,39.32,39.78,1.22359373226,14143100,0.0000,1.0,1.1293,1.1511,56.4692,95.5333,95.9690,0.0052,0.0201,-0.0149,24.9302,181.8083,95.0000,50.0000,1.0346,1.2240,1.1293,14359214610.7618,42080292873.0000
2005-05-24,39.45,39.99,39.03,39.7,1.22113301083,21195000,0.0000,1.0,1.1234,1.1435,56.2479,95.8204,91.2309,-0.0010,0.0189,-0.0199,26.0639,212.5851,100.0000,55.0000,1.0388,1.2080,1.1234,14176925584.2846,41684285677.0000
2005-05-23,37.85,39.9,37.85,39.76,1.22297855191,37234800,0.0000,1.0,1.1180,1.1353,56.4524,96.5533,85.3600,-0.0086,0.0161,-0.0246,27.2573,229.9115,100.0000,60.0000,1.0462,1.1898,1.1180,13942014099.5638,42277746270.0000
2005-05-20,37.25,37.65,37.19,37.55,1.15500112234,16166100,0.0000,1.0,1.1138,1.1260,50.1046,81.3191,75.0823,-0.0183,0.0103,-0.0286,28.5485,120.1286,95.0000,65.0000,1.0594,1.1681,1.1138,13041839205.5297,41235170828.0000
2005-05-19,35.8,37.68,35.78,37.55,1.15500112234,28327200,0.0000,1.0,1.1106,1.1230,50.1046,78.2076,68.3898,-0.0236,0.0076,-0.0312,29.1913,90.8863,100.0000,70.0000,1.0589,1.1623,1.1106,12785992845.6202,41235170828.0000
2005-05-18,35.5,37.56,34.99,35.84,1.10240320172,22740100,0.0000,1.0,1.1100,1.1196,44.4501,65.7204,55.7304,-0.0300,0.0031,-0.0331,29.8680,7.5501,0.0000,75.0000,1.0602,1.1597,1.1100,12101368464.0853,40442008435.0000
2005-05-17,35.14,35.46,34.54,35.36,1.08763887312,21012300,0.0000,1.0,1.1095,1.1214,42.7191,61.2415,47.0853,-0.0324,0.0015,-0.0339,30.5220,-92.0121,5.0000,80.0000,1.0592,1.1597,1.1095,12316912973.5051,39805284999.0000
2005-05-16,34.56,35.71,34.53,35.55,1.09348308653,16939100,0.0000,1.0,1.1121,1.1250,43.2256,40.2295,38.3170,-0.0334,0.0009,-0.0343,30.0482,-89.7109,10.0000,85.0000,1.0611,1.1631,1.1121,11856469069.8439,40393629987.0000
2005-05-13,34.2,35.23,34.07,34.77,1.06949105256,25096900,0.0000,1.0,1.1122,1.1283,40.4729,39.7849,41.2966,-0.0349,-0.0004,-0.0345,29.5494,-149.0284,15.0000,90.0000,1.0614,1.1631,1.1122,11510796242.8974,39919334713.0000
2005-05-12,35.42,35.59,34.0,34.13,1.0498052811,34651500,0.0000,1.0,1.1131,1.1345,38.1348,34.9366,48.3717,-0.0338,0.0006,-0.0344,28.7281,-189.6999,0.0000,95.0000,1.0647,1.1615,1.1131,11365407159.8676,39216620811.0000
2005-05-11,35.24,35.67,33.11,35.61,1.0953286276,72927900,0.0000,1.0,1.1179,1.1434,41.7362,49.1682,62.3424,-0.0298,0.0047,-0.0345,27.8635,-190.6911,0.0000,100.0000,1.0772,1.1587,1.1179,12176994046.6331,40186863781.0000
2005-05-10,36.67,37.25,36.33,36.42,1.1202434321,15723700,0.0000,1.0,1.1263,1.1485,43.8913,61.0102,75.0446,-0.0291,0.0066,-0.0357,26.9534,-4.4906,0.0000,20.0000,1.0524,1.2001,1.1263,10230728769.8403,42228847022.0000
2005-05-09,37.24,37.45,36.75,36.97,1.13716089195,12703400,0.0000,1.0,1.1359,1.1515,45.4036,76.8488,80.6885,-0.0302,0.0072,-0.0374,26.8679,2.6307,0.0000,25.0000,1.0264,1.2454,1.1359,10584854193.3557,42669111062.0000
2005-05-06,36.89,37.33,36.79,37.24,1.14546582678,11651700,0.0000,1.0,1.1435,1.1530,46.1451,87.2747,79.0105,-0.0329,0.0063,-0.0392,26.9241,-7.4256,0.0000,30.0000,1.0152,1.2718,1.1435,10716969685.2506,43024806617.0000
2005-05-05,37.25,37.27,36.47,36.68,1.12824077676,13834500,0.0000,1.0,1.1535,1.1537,44.3545,77.9419,67.1024,-0.0367,0.0040,-0.0407,26.9126,-26.8223,5.0000,35.0000,0.9979,1.3091,1.1535,10499471068.2446,42698558691.0000
2005-05-04,36.11,37.2,36.1,37.15,1.14269751517,16006300,0.0000,1.0,1.1641,1.1564,45.5624,71.8149,53.7930,-0.0393,0.0024,-0.0417,26.8664,-31.3025,10.0000,40.0000,0.9892,1.3390,1.1641,10683470102.0382,43085925078.0000
2005-05-03,36.4,36.74,36.03,36.21,1.11378403834,17740700,0.0000,1.0,1.1720,1.1579,42.5920,51.5504,41.1249,-0.0435,-0.0012,-0.0424,26.7796,-47.2298,15.0000,45.0000,0.9875,1.3566,1.1720,10276036603.9768,42637748230.0000
2005-05-02,36.21,36.65,36.02,36.43,1.12055102228,16640000,0.0000,1.0,1.1808,1.1625,43.1151,38.0136,36.1829,-0.0453,-0.0032,-0.0421,26.4395,-49.9517,20.0000,50.0000,0.9916,1.3699,1.1808,10520908482.3891,43134488326.0000
2005-04-29,36.15,36.23,35.22,36.06,1.10917018566,23986800,0.0000,1.0,1.1879,1.1669,41.9765,33.8107,41.1664,-0.0476,-0.0064,-0.0413,26.0333,-66.2922,25.0000,55.0000,0.9976,1.3783,1.1879,10380392786.6413,42668567861.0000
2005-04-28,36.29,36.34,35.24,35.54,1.09317549635,20539500,0.0000,1.0,1.1954,1.1730,40.3835,36.7245,47.5371,-0.0487,-0.0091,-0.0397,25.3836,-75.2661,30.0000,60.0000,1.0063,1.3844,1.1954,9934855343.3657,41996936790.0000
2005-04-27,35.89,36.36,35.51,35.95,1.10578669369,21924600,0.0000,1.0,1.2048,1.1814,41.2314,52.9640,57.2183,-0.0478,-0.0104,-0.0374,24.7042,-77.5227,35.0000,65.0000,1.0183,1.3913,1.2048,10196267422.6639,42572043365.0000
2005-04-26,36.78,37.51,36.12,36.19,1.11316885798,28946700,0.0000,1.0,1.2153,1.1894,41.7185,52.9230,56.1542,-0.0472,-0.0124,-0.0348,24.0497,-70.7429,40.0000,70.0000,1.0286,1.4021,1.2153,10174600737.4329,43185932778.0000
2005-04-25,36.49,37.02,36.11,36.98,1.13746848213,26659300,0.0000,1.0,1.2239,1.1974,43.3189,65.7679,54.4665,-0.0465,-0.0148,-0.0317,23.4983,-77.1408,45.0000,75.0000,1.0410,1.4068,1.2239,10903475206.9883,43996441188.0000
2005-04-22,36.8,37.0,34.9,35.5,1.09194513563,29968900,0.0000,1.0,1.2324,1.2037,39.1655,49.7717,41.1272,-0.0474,-0.0194,-0.0280,22.6857,-110.5392,50.0000,80.0000,1.0505,1.4143,1.2324,10222637019.0659,43249980042.0000
2005-04-21,36.4,37.19,35.9,37.14,1.14238992499,27128300,0.0000,1.0,1.2432,1.2155,42.4392,47.8599,30.4011,-0.0433,-0.0202,-0.0231,21.8210,-104.7174,55.0000,85.0000,1.0706,1.4158,1.2432,10582264178.7116,44089110081.0000
2005-04-20,37.66,37.74,35.44,35.51,1.09225272581,33754700,0.0000,1.0,1.2515,1.2232,37.5071,25.7501,17.1064,-0.0425,-0.0244,-0.0181,21.1171,-140.4807,60.0000,90.0000,1.0831,1.4199,1.2515,9881554210.5098,43329516922.0000
2005-04-19,36.6,37.44,35.87,37.09,1.1408519741,38630100,0.0000,1.0,1.2628,1.2370,40.7201,17.5933,11.0018,-0.0358,-0.0238,-0.0120,20.3762,-154.0152,65.0000,95.0000,1.1090,1.4165,1.2628,10769156948.5112,44274649467.0000
2005-04-18,35.03,36.3,34.0,35.62,1.09563621778,47399200,0.0000,1.0,1.2729,1.2471,35.8640,7.9758,10.8103,-0.0316,-0.0255,-0.0061,19.6838,-254.1117,70.0000,100.0000,1.1260,1.4198,1.2729,10169774670.6589,43193005586.0000
2005-04-15,36.62,37.25,35.28,35.35,1.08733128294,61717400,0.0000,1.0,1.2842,1.2630,34.9340,7.4364,15.9562,-0.0212,-0.0215,0.0003,18.4698,-325.6117,75.0000,100.0000,1.1607,1.4077,1.2842,9627362413.3512,41865826659.0000
2005-04-14,38.81,39.98,36.84,37.26,1.14608100714,98328300,0.0000,1.0,1.2948,1.2815,38.7060,17.0188,28.7751,-0.0068,-0.0125,0.0057,17.4314,-335.5987,80.0000,100.0000,1.2106,1.3791,1.2948,11232642991.3233,43593915587.0000
2005-04-13,42.95,42.99,40.39,41.04,1.26235009482,48998100,0.0000,1.0,1.3009,1.2958,48.5648,23.4133,45.6422,0.0057,-0.0031,0.0088,16.6680,-96.8566,85.0000,65.0000,1.2491,1.3527,1.3009,13249314600.2014,46347110740.0000
2005-04-12,42.49,43.19,42.01,42.66,1.31217970383,35037900,0.0000,1.0,1.3007,1.2993,54.1838,45.8933,66.7315,0.0098,0.0002,0.0096,16.8691,26.6671,90.0000,0.0000,1.2486,1.3529,1.3007,13935288685.9587,47719058911.0000
2005-04-11,44.22,44.25,41.91,41.92,1.28941803058,29345100,0.0000,1.0,1.2971,1.2979,51.7618,67.6199,78.3365,0.0097,0.0001,0.0096,17.7159,39.6904,95.0000,5.0000,1.2390,1.3553,1.2971,13835519650.5707,46737996730.0000
2005-04-08,43.7,44.45,43.54,43.74,1.34539944317,23212500,0.0000,1.0,1.2946,1.2988,59.0561,86.6814,76.0464,0.0118,0.0023,0.0095,18.6073,140.1255,100.0000,0.0000,1.2312,1.3580,1.2946,14650160505.5578,47559660351.0000
2005-04-07,42.33,43.75,42.25,43.56,1.33986281995,18106700,0.0000,1.0,1.2886,1.2939,58.5067,80.7082,59.7916,0.0086,-0.0003,0.0090,18.8768,95.2091,40.0000,0.0000,1.2228,1.3544,1.2886,15014418561.6009,46909709702.0000
2005-04-06,42.4,42.81,42.15,42.33,1.30202922792,14815200,0.0000,1.0,1.2821,1.2891,54.5476,60.7495,39.5059,0.0050,-0.0040,0.0090,19.4443,48.7635,45.0000,5.0000,1.2124,1.3518,1.2821,14635867442.4045,46402721596.0000
2005-04-05,41.22,42.24,41.09,41.89,1.28849526004,19865700,0.0000,1.0,1.2793,1.2877,53.0244,37.9170,29.6054,0.0042,-0.0059,0.0101,20.4594,6.8117,50.0000,10.0000,1.2086,1.3501,1.2793,14824424721.6440,45987895582.0000
2005-04-04,40.99,41.31,40.16,41.09,1.26388804572,20714800,0.0000,1.0,1.2807,1.2876,50.1381,19.8513,26.9572,0.0044,-0.0071,0.0115,21.2694,-53.8574,55.0000,15.0000,1.2084,1.3530,1.2807,14606765530.2751,45431655426.0000
2005-04-01,42.09,42.18,40.57,40.89,1.25773624214,22903000,0.0000,1.0,1.2833,1.2901,49.3997,31.0478,31.9776,0.0072,-0.0061,0.0133,21.6336,-36.7415,0.0000,20.0000,1.2098,1.3568,1.2833,14248669325.2659,44851640446.0000
2005-03-31,42.45,42.52,41.59,41.67,1.2817282761,22719100,0.0000,1.0,1.2847,1.2936,52.2674,29.9723,28.3985,0.0112,-0.0036,0.0148,22.1901,5.7797,0.0000,25.0000,1.2121,1.3573,1.2847,14635033363.6371,45492925087.0000
2005-03-30,41.99,42.8,41.821,42.8,1.31648596634,14105700,0.0000,1.0,1.2885,1.2948,56.8059,34.9125,29.2060,0.0137,-0.0020,0.0157,23.2433,31.2279,0.0000,30.0000,1.2094,1.3676,1.2885,15161726144.0817,46129060523.0000
2005-03-29,42.56,42.83,41.5,41.75,1.28418899754,16477000,0.0000,1.0,1.2911,1.2925,53.2202,20.3106,32.6011,0.0132,-0.0030,0.0163,24.4649,-2.2848,0.0000,35.0000,1.2053,1.3769,1.2911,14766766150.0817,45734100529.0000
2005-03-28,42.75,42.96,42.47,42.53,1.3081810315,9836100,0.0000,1.0,1.2959,1.2934,56.5320,32.3948,48.4332,0.0157,-0.0013,0.0170,25.7508,23.9828,5.0000,40.0000,1.2018,1.3899,1.2959,15054680332.4102,46195456990.0000
2005-03-24,42.95,43.0,42.5,42.5,1.30725826097,12596600,0.0000,1.0,1.2989,1.2918,56.4330,45.0979,64.8305,0.0162,-0.0012,0.0173,26.6304,18.6811,10.0000,45.0000,1.1997,1.3980,1.2989,15262643797.3478,45920045915.0000
2005-03-23,42.45,43.4,42.02,42.55,1.30879621186,21779400,0.0000,1.0,1.3019,1.2902,56.6374,67.8068,78.8809,0.0166,-0.0010,0.0176,27.5409,13.3849,15.0000,50.0000,1.1983,1.4055,1.3019,15615348949.3478,46272751067.0000
