,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,SMA,EMA,RSI,SlowK,SlowD,MACD_Signal,MACD_Hist,MACD,ADX,CCI,Aroon Down,Aroon Up,Real Lower Band,Real Middle Band,Real Upper Band,Chaikin A/D,OBV
2017-07-28,160.29,165.38,159.28,164.39,162.714248135,12776296,0.0000,1.0,156.9165,158.9169,60.0268,49.0003,46.5818,5.0609,-0.3013,4.7596,25.2579,38.1340,10.0000,90.0000,138.1945,156.9165,175.6385,489293548.9513,2428159917.0000
2017-07-27,168.27,168.74,157.56,161.74,160.091261593,18888931,0.0000,1.0,156.0400,158.5171,58.0288,40.9017,49.8658,5.1362,-0.1090,5.0272,26.0046,39.5242,15.0000,95.0000,136.8503,156.0400,175.2297,480664312.9621,2415383621.0000
2017-07-26,167.68,169.927,165.85,167.26,165.55499205,15755026,0.0000,1.0,155.5456,158.3514,64.3985,49.8435,63.5065,5.1635,0.3993,5.5627,26.7907,80.8111,20.0000,100.0000,136.2895,155.5456,174.8017,485428783.9302,2434272552.0000
2017-07-25,165.22,165.93,163.581,165.35,163.664462127,12002860,0.0000,1.0,154.5221,157.5932,63.0658,58.8523,75.4940,5.0637,0.5454,5.6090,26.4977,68.5684,25.0000,90.0000,135.3270,154.5221,173.7172,490286293.7809,2418517526.0000
2017-07-24,168.39,168.78,165.72,166.15,164.456307121,15868676,0.0000,1.0,153.8688,156.9541,64.0194,81.8237,84.5811,4.9273,0.8517,5.7791,26.5320,91.4447,30.0000,95.0000,135.0777,153.8688,172.6600,484210772.0577,2430520386.0000
2017-07-21,166.67,169.3,166.09,168.1,166.386429293,15886110,0.0000,1.0,153.2591,156.1644,66.3422,85.8059,83.6756,4.7144,1.1169,5.8314,26.2274,111.5750,35.0000,100.0000,135.1010,153.2591,171.4172,495619624.0837,2446389062.0000
2017-07-20,165.93,167.51,163.9121,167.5,165.792545548,17258237,0.0000,1.0,152.7776,155.0884,65.9814,86.1136,83.6389,4.4352,1.1816,5.6168,25.8473,108.8490,40.0000,100.0000,135.5506,152.7776,170.0046,491610979.4996,2430502952.0000
2017-07-19,166.33,167.4,164.61,165.1,163.417010567,17014089,0.0000,1.0,152.3802,153.9616,64.5369,79.1073,82.1266,4.1398,1.1819,5.3216,25.5901,113.1826,45.0000,90.0000,136.0280,152.3802,168.7324,474448677.5521,2413244715.0000
2017-07-18,161.78,166.55,161.3,165.96,164.268243935,19123179,0.0000,1.0,151.9838,152.9663,65.4834,85.6957,85.0680,3.8443,1.2651,5.1094,25.2139,111.7812,50.0000,95.0000,136.3525,151.9838,167.6150,485486491.5573,2430258804.0000
2017-07-17,166.33,167.5,161.75,164.25,162.575675261,22936328,0.0000,1.0,151.5562,151.7766,64.4999,81.5767,86.4551,3.5280,1.1495,4.6776,24.8818,122.9748,55.0000,100.0000,136.8521,151.5562,166.2602,470661474.6956,2411135625.0000
2017-07-14,161.29,165.01,161.01,164.95,163.26853963,23349534,0.0000,1.0,150.9311,150.6399,65.2227,87.9315,91.9361,3.2407,0.9900,4.2307,24.4687,133.2255,60.0000,95.0000,137.1181,150.9311,164.7441,473653169.6539,2434071953.0000
2017-07-13,163.0,166.3,158.75,160.63,158.992576665,34123997,0.0000,1.0,150.3085,149.3105,62.7772,89.8571,94.1428,2.9932,0.5350,3.5282,24.2132,131.0447,65.0000,100.0000,137.7066,150.3085,162.9105,451004121.6796,2410722419.0000
2017-07-12,158.3,163.0,156.56,162.51,160.8534124,28283476,0.0000,1.0,149.8676,148.2914,64.6568,98.0197,89.2908,2.8594,0.1562,3.0156,23.9442,134.5518,70.0000,100.0000,137.9113,149.8676,161.8238,468133916.1926,2444846416.0000
2017-07-11,153.85,156.19,152.15,155.88,154.290997015,18744156,0.0000,1.0,149.3177,146.9691,60.7162,94.5514,74.5406,2.8204,-0.6923,2.1280,23.9009,62.6524,75.0000,30.0000,138.4731,149.3177,160.1623,444154447.4045,2416562940.0000
2017-07-10,149.74,154.0,148.6842,153.7,152.133219407,23720137,0.0000,1.0,149.0252,146.1983,59.2987,75.3012,51.8494,2.9934,-1.3611,1.6324,24.4282,27.1958,80.0000,0.0000,138.4200,149.0252,159.6304,428286869.8002,2397818784.0000
2017-07-07,145.78,147.5,144.85,146.76,145.263964087,16258515,0.0000,1.0,148.8223,145.5736,54.3128,53.7691,31.9894,3.3337,-2.1380,1.1957,25.1928,-64.3078,85.0000,5.0000,138.3079,148.8223,159.3368,407244049.8958,2374098647.0000
2017-07-06,141.87,145.3799,139.76,143.48,142.017399613,18383056,0.0000,1.0,149.4746,145.6062,51.6537,26.4781,17.4848,3.8682,-2.5479,1.3203,26.3288,-124.8702,90.0000,10.0000,138.3246,149.4746,160.6246,400065762.1411,2357840132.0000
2017-07-05,141.9,144.22,141.13,143.05,141.591782929,20226442,0.0000,1.0,149.7537,145.9840,51.3007,15.7212,16.0228,4.5052,-2.7144,1.7908,27.2588,-140.3109,95.0000,15.0000,139.0958,149.7537,160.4116,394112097.4426,2339457076.0000
2017-07-03,145.05,145.6537,138.58,139.33,137.909703708,17722284,0.0000,1.0,149.9660,146.4463,48.1917,10.2552,17.4300,5.1838,-2.7752,2.4086,28.3860,-181.8470,100.0000,20.0000,139.8096,149.9660,160.1225,389202766.8571,2319230634.0000
2017-06-30,147.38,147.93,143.5,144.56,143.086390354,17992137,0.0000,1.0,150.3956,147.3449,52.6839,22.0920,21.9288,5.8776,-2.3406,3.5370,29.5725,-121.3416,30.0000,25.0000,141.6924,150.3956,159.0988,403166985.6321,2336952918.0000
2017-06-29,150.6,150.72,144.08,146.68,145.184779588,26334702,0.0000,1.0,150.3501,147.7932,54.6454,19.9428,18.7081,6.4627,-2.0641,4.3987,30.8862,-84.8467,35.0000,30.0000,141.4864,150.3501,159.2138,412548890.0313,2354945055.0000
2017-06-28,149.32,151.94,145.75,151.75,150.203097235,24660291,0.0000,1.0,150.2353,148.0677,59.6949,23.7514,23.8762,6.9788,-1.7579,5.2209,32.1997,-32.0106,0.0000,35.0000,141.0531,150.2353,159.4174,418260030.2211,2381279757.0000
2017-06-27,151.44,151.79,146.35,146.58,145.085798963,24850612,0.0000,1.0,149.8690,147.8429,55.7322,12.4300,34.0657,7.4182,-1.7348,5.6834,33.3834,-51.6673,5.0000,40.0000,140.1428,149.8690,159.5953,395113618.1516,2356619466.0000
2017-06-26,155.16,156.6,148.33,152.15,150.599019732,26418557,0.0000,1.0,149.7844,148.1332,61.9678,35.4472,54.9545,7.8519,-1.1398,6.7121,34.5583,18.6311,0.0000,45.0000,139.8656,149.7844,159.7032,417862891.6432,2381470078.0000
2017-06-23,158.68,159.32,153.22,153.83,152.261894218,24565502,0.0000,1.0,149.2742,147.8736,64.0203,54.3201,71.2305,8.1369,-0.7707,7.3662,35.5601,69.8967,0.0000,50.0000,138.5577,149.2742,159.9907,419875429.8410,2407888635.0000
2017-06-22,159.8,160.34,157.4,158.37,156.755614557,11596308,0.0000,1.0,148.5036,147.4117,69.9698,75.0963,80.1059,8.3296,-0.4051,7.9245,35.9816,119.6936,5.0000,55.0000,136.6060,148.5036,160.4012,439527831.4459,2432454137.0000
2017-06-21,158.21,159.62,155.7,159.47,157.844401424,16945632,0.0000,1.0,147.5237,146.4281,71.4993,84.2752,78.6549,8.4308,-0.3665,8.0644,35.8052,127.0263,0.0000,60.0000,135.2828,147.5237,159.7646,443472153.8995,2444050445.0000
2017-06-20,159.03,161.74,156.92,157.09,155.488662568,27169647,0.0000,1.0,146.4131,145.2264,70.1585,80.9463,67.2756,8.5225,-0.5077,8.0147,35.6685,144.6275,5.0000,65.0000,134.0892,146.4131,158.7371,427823381.4886,2427104813.0000
2017-06-19,153.41,157.53,153.26,157.32,155.716318003,19260255,0.0000,1.0,145.5129,144.1462,70.4628,70.7431,52.5709,8.6494,-0.5748,8.0746,35.3402,126.0032,0.0000,70.0000,133.3429,145.5129,157.6829,453076497.3629,2454274460.0000
2017-06-16,152.76,154.7,150.24,151.62,150.074422423,22554327,0.0000,1.0,144.4578,142.9282,67.1034,50.1374,40.2567,8.7931,-0.7826,8.0104,35.2714,86.8035,0.0000,75.0000,132.3502,144.4578,156.5653,435710693.6757,2435014205.0000
2017-06-15,146.96,153.6,146.5,152.37,150.816777105,23883179,0.0000,1.0,143.5329,142.1760,68.0712,36.8321,33.7961,8.9887,-0.6023,8.3865,35.4036,77.7133,5.0000,80.0000,130.4930,143.5329,156.5729,444307634.4622,2457568532.0000
2017-06-14,151.52,154.06,148.5,151.72,150.173403048,29431459,0.0000,1.0,142.3065,141.2665,67.6875,33.8007,38.9321,9.1393,-0.4705,8.6688,35.6249,90.4226,10.0000,85.0000,127.7158,142.3065,156.8973,428699472.4128,2433685353.0000
2017-06-13,154.4,154.77,145.65,151.4,149.85666505,41488612,0.0000,1.0,141.5616,140.3289,67.5048,30.7555,51.7346,9.2569,-0.2883,8.9687,35.5697,88.6270,15.0000,90.0000,127.1333,141.5616,155.9900,424041255.8753,2404253894.0000
2017-06-12,145.88,151.7,142.11,149.97,148.441242124,41793262,0.0000,1.0,140.7090,139.3260,66.7060,52.2402,70.2146,9.3290,-0.0758,9.2531,35.5116,66.6663,0.0000,95.0000,126.3268,140.7090,155.0912,413214183.8851,2362765282.0000
2017-06-09,164.74,168.5,142.75,149.6,148.075013814,923232,0.0000,1.0,139.6098,138.3665,66.5036,72.2082,80.6794,9.3479,0.2778,9.6258,35.6549,133.8652,0.0000,100.0000,124.4214,139.6098,154.7981,386499617.0394,2320972020.0000
2017-06-08,153.46,160.0,151.79,159.94,158.309610358,28475455,0.0000,1.0,138.4601,137.3445,79.3036,86.1952,81.8591,9.2785,0.7202,9.9987,35.7198,187.1210,0.0000,100.0000,122.5453,138.4601,154.3749,386931653.7618,2321895252.0000
2017-06-07,148.33,149.88,147.7,149.12,147.599906818,15057318,0.0000,1.0,136.5411,135.1377,74.4067,83.6347,79.0165,9.0984,0.1886,9.2871,34.3898,117.6733,0.0000,100.0000,121.4275,136.5411,151.6547,358872405.1649,2293419797.0000
2017-06-06,147.82,149.69,146.8,147.34,145.838051707,18743334,0.0000,1.0,134.2504,133.8258,73.4240,75.7475,75.1306,9.0513,0.2829,9.3342,33.5362,106.3096,0.0000,100.0000,113.6456,134.2504,154.8552,354313767.6091,2278362479.0000
2017-06-05,142.98,148.53,142.51,148.01,146.50122189,20311623,0.0000,1.0,132.0394,132.5614,74.4462,77.6672,76.1564,8.9805,0.4575,9.4380,32.6500,94.5590,5.0000,100.0000,107.7263,132.0394,156.3525,366052672.3022,2297105813.0000
2017-06-02,144.24,145.3,143.4,143.64,142.175768612,12140804,0.0000,1.0,129.8491,131.0940,72.0337,71.9772,75.3262,8.8662,0.4995,9.3657,31.7916,83.1853,10.0000,90.0000,103.3478,129.8491,156.3505,349250034.0007,2276794190.0000
2017-06-01,144.99,145.03,142.52,144.36,142.888429106,12462061,0.0000,1.0,127.8746,129.9275,73.1141,78.8249,73.8437,8.7413,0.8362,9.5775,31.1065,85.3584,15.0000,95.0000,99.5213,127.8746,156.2279,358323687.5179,2288934994.0000
2017-05-31,146.69,147.0,142.05,144.35,142.878531044,21643194,0.0000,1.0,125.8843,128.5632,73.1088,75.1764,69.6080,8.5323,1.1038,9.6360,30.4043,91.9426,20.0000,100.0000,96.4577,125.8843,155.3108,352514679.0037,2276472933.0000
2017-05-30,143.7,146.2911,143.05,144.87,143.393230289,24580778,0.0000,1.0,123.8563,127.0564,73.8307,67.5299,68.1997,8.2563,1.3153,9.5716,29.6652,98.2735,25.0000,100.0000,93.8102,123.8563,153.9024,354045005.8490,2298116127.0000
2017-05-26,137.93,145.28,137.11,141.84,140.394117376,19300323,0.0000,1.0,121.9589,125.3367,72.3175,66.1177,74.1643,7.9275,1.3702,9.2977,28.7182,89.0624,30.0000,100.0000,92.2970,121.9589,151.6208,351019714.3366,2273535349.0000
2017-05-25,140.0,140.03,136.44,138.26,136.850611029,15064741,0.0000,1.0,120.0957,123.7517,70.3962,70.9515,80.3799,7.5849,1.5333,9.1182,27.7814,81.5552,35.0000,95.0000,90.6191,120.0957,149.5724,347972294.9163,2254235026.0000
2017-05-24,140.96,141.07,138.08,138.57,137.157450964,20376569,0.0000,1.0,118.4760,122.3729,70.8004,85.4237,83.2026,7.2016,1.9158,9.1174,27.1348,94.5571,40.0000,100.0000,89.3014,118.4760,147.6505,347762479.5867,2269299767.0000
2017-05-23,139.7,139.79,135.71,137.03,135.633149352,16911578,0.0000,1.0,116.7608,120.8166,69.9871,84.7645,75.5535,6.7227,2.2297,8.9524,26.1805,96.6206,45.0000,100.0000,88.1531,116.7608,145.3684,361460440.6960,2248923198.0000
2017-05-22,137.77,139.48,137.33,138.9,137.484087024,20786477,0.0000,1.0,115.1574,119.2570,72.3106,79.4197,70.0079,6.1652,2.6015,8.7667,25.2575,113.9258,0.0000,100.0000,87.3778,115.1574,142.9370,367429232.9283,2265834776.0000
2017-05-19,137.025,138.22,135.22,136.0,134.613648922,25222948,0.1400,1.0,113.3730,117.3383,70.8866,62.4763,70.3733,5.5149,2.6990,8.2139,24.0195,119.8410,0.0000,100.0000,87.0106,113.3730,139.7354,357857785.3883,2245048299.0000
2017-05-18,129.5,133.43,127.05,133.07,131.578068621,28661989,0.0000,1.0,111.6693,115.5199,69.3005,68.1279,81.5437,4.8401,2.8409,7.6810,22.7884,108.6980,0.0000,90.0000,86.6479,111.6693,136.6907,369964800.4287,2219825351.0000
2017-05-17,134.1,134.86,127.55,127.72,126.288050833,31444976,0.0000,1.0,110.0966,113.8295,66.2571,80.5157,89.5762,4.1299,3.0683,7.1982,21.7976,120.9440,5.0000,95.0000,86.3572,110.0966,133.8361,344537393.2613,2191163362.0000
2017-05-16,136.38,137.44,133.3635,136.81,135.276137131,27909305,0.0000,1.0,108.7104,112.5181,78.8791,95.9874,93.2126,3.3628,3.6530,7.0159,20.6746,188.4038,0.0000,100.0000,85.6875,108.7104,131.7332,374519812.2310,2222608338.0000
2017-05-15,129.56,134.41,129.38,134.31,132.804166202,26919505,0.0000,1.0,106.8554,110.1225,77.7728,92.2255,84.2359,2.4496,3.3164,5.7660,18.4800,224.4727,0.0000,100.0000,86.9222,106.8554,126.7885,355236957.4438,2194699033.0000
2017-05-12,126.63,129.6,125.78,127.89,126.456144856,23993187,0.0000,1.0,105.1211,107.7350,74.5163,91.4250,68.5105,1.6205,2.7180,4.3385,16.3111,266.6410,0.0000,95.0000,88.8146,105.1211,121.4275,329387810.4937,2167779528.0000
2017-05-11,120.05,130.43,119.91,126.5,125.081729019,48167998,0.0000,1.0,103.5192,105.7643,73.7245,69.0571,45.6096,0.9410,2.1587,3.0997,14.2836,369.9796,5.0000,100.0000,89.8259,103.5192,117.2125,326875434.8890,2143786341.0000
2017-05-10,114.29,121.82,114.02,121.29,119.930141603,53227434,0.0000,1.0,102.0761,103.7309,70.4558,45.0493,30.8544,0.4013,1.2121,1.6134,12.1494,368.8372,10.0000,100.0000,92.2351,102.0761,111.9171,314696074.1810,2095618343.0000
2017-05-09,103.0,104.93,102.66,102.94,101.785874982,13796401,0.0000,1.0,100.9306,102.0257,49.3897,22.7225,26.9232,0.0983,0.1191,0.2174,10.4773,39.8031,15.0000,70.0000,95.1898,100.9306,106.6713,268702111.9803,2042390909.0000
2017-05-08,104.34,104.4,102.31,102.77,101.617780959,9040663,0.0000,1.0,100.6750,102.0510,49.0701,24.7913,29.4500,0.0685,0.2114,0.2799,10.9220,35.3892,20.0000,75.0000,94.6606,100.6750,106.6893,279094995.5543,2028594508.0000
2017-05-05,103.38,104.15,102.75,103.86,102.695560284,5684394,0.0000,1.0,100.5543,102.0966,51.0332,33.2556,38.4990,0.0156,0.3571,0.3727,11.2555,49.5378,25.0000,80.0000,94.5237,100.5543,106.5850,284156036.5640,2037635171.0000
2017-05-04,104.5,104.95,103.53,103.85,102.6856724,5211879,0.0000,1.0,100.4011,102.0335,51.0161,30.3030,46.6372,-0.0736,0.4497,0.3760,11.7078,68.1275,30.0000,85.0000,94.4405,100.4011,106.3616,280826605.7932,2031950777.0000
2017-05-03,103.2,104.64,102.6,104.25,103.081187749,8355157,0.0000,1.0,100.2122,101.9649,51.7013,51.9384,63.8157,-0.1860,0.5618,0.3758,12.2842,68.7594,35.0000,90.0000,94.3141,100.2122,106.1103,283689468.9058,2037162656.0000
2017-05-02,105.55,105.5955,102.56,103.48,102.319820703,15545050,0.0000,1.0,100.0407,101.8474,50.4850,57.6701,71.7951,-0.3265,0.6562,0.3297,12.9004,76.0788,40.0000,0.0000,94.2886,100.0407,105.7928,278528930.7594,2028807499.0000
2017-05-01,104.74,106.85,104.45,106.64,105.444391957,7558886,0.0000,1.0,100.2829,101.7977,55.9813,81.8385,81.5799,-0.4905,0.8342,0.3436,13.5489,115.7294,45.0000,0.0000,93.8050,100.2829,106.7609,284651186.4903,2044352549.0000
2017-04-28,105.36,105.64,104.07,104.3,103.130627168,8603278,0.0000,1.0,100.3961,101.4138,52.3304,75.8765,82.9794,-0.6991,0.7374,0.0383,13.8747,73.5057,50.0000,0.0000,93.4959,100.3961,107.2963,278415105.5400,2036793663.0000
2017-04-27,104.32,105.98,103.59,105.64,104.455603586,7887565,0.0000,1.0,100.6483,101.2331,54.8031,87.0248,88.7076,-0.8834,0.7670,-0.1165,14.4664,71.4430,55.0000,5.0000,93.0351,100.6483,108.2615,284497677.8790,2045396941.0000
2017-04-26,105.29,105.39,103.94,104.02,102.853766423,8017754,0.0000,1.0,100.7323,100.8939,52.2096,86.0368,91.4794,-1.0752,0.6280,-0.4472,15.0893,52.3927,60.0000,10.0000,92.9184,100.7323,108.5462,278854273.6300,2037509376.0000
2017-04-25,103.54,105.33,102.67,104.74,103.565694051,9670204,0.0000,1.0,100.9138,100.6875,53.5059,93.0613,92.9510,-1.2322,0.5325,-0.6996,15.8627,41.6823,65.0000,15.0000,92.7505,100.9138,109.0770,285987309.9555,2045527130.0000
2017-04-24,102.96,103.48,102.11,102.95,101.795762866,9286617,0.0000,1.0,101.0873,100.3846,50.6095,95.3402,91.5993,-1.3653,0.2811,-1.0842,16.6885,11.8153,70.0000,20.0000,92.5662,101.0873,109.6084,280606895.6988,2035856926.0000
2017-04-21,100.84,101.79,100.36,101.68,100.540001634,8547390,0.0000,1.0,101.3108,100.2360,48.4447,90.4516,86.8093,-1.4356,0.0565,-1.3791,17.2098,-19.7712,75.0000,25.0000,92.4977,101.3108,110.1239,278505544.4080,2026570309.0000
2017-04-20,100.27,101.4464,99.41,101.26,100.124710518,10100358,0.0000,1.0,101.5782,100.2040,47.7248,89.0061,75.1687,-1.4497,-0.1578,-1.6075,17.3967,-32.5426,80.0000,30.0000,92.5528,101.5782,110.6037,271273137.4859,2018022919.0000
2017-04-19,100.0,100.98,99.41,99.68,98.5624248903,9520659,0.0000,1.0,101.9149,100.2124,44.9793,80.9701,55.5674,-1.4102,-0.4232,-1.8335,17.5181,-46.8279,85.0000,35.0000,92.6328,101.9149,111.1971,263021833.4305,2007922561.0000
2017-04-18,98.65,99.54,97.6,99.29,98.1767974254,9252944,0.0000,1.0,102.2229,100.3861,44.2933,55.5299,33.8269,-1.3044,-0.6317,-1.9361,17.5460,-70.0525,90.0000,40.0000,92.9975,102.2229,111.4483,269267870.8642,1998401902.0000
2017-04-17,96.01,99.24,95.8,99.23,98.1174701231,12432305,0.0000,1.0,102.7252,100.6186,44.1915,30.2022,20.8434,-1.1465,-0.8531,-1.9996,17.2620,-88.8407,95.0000,45.0000,93.3431,102.7252,112.1073,262399706.2454,1989148958.0000
2017-04-13,96.33,97.21,95.49,95.49,94.4194016129,12672345,0.0000,1.0,103.0634,100.8819,37.4264,15.7486,16.2179,-0.9332,-1.1124,-2.0456,16.8974,-134.2575,100.0000,50.0000,93.8846,103.0634,112.2422,250039682.0883,1976716653.0000
2017-04-12,98.12,98.7,97.1,97.31,96.2189964494,10352296,0.0000,1.0,103.4747,101.5622,39.6483,16.5795,15.4178,-0.6551,-1.0429,-1.6981,16.0563,-127.0240,95.0000,55.0000,95.1883,103.4747,111.7611,262712027.0883,1989388998.0000
2017-04-11,96.55,98.8999,96.35,98.12,97.0199150305,15453747,0.0000,1.0,103.7338,102.1246,40.6691,16.3255,14.6246,-0.3944,-1.0186,-1.4130,15.3675,-139.0634,100.0000,60.0000,96.0704,103.7338,111.3972,270346845.3890,1999741294.0000
2017-04-10,100.36,100.63,97.6,97.77,96.6738391004,18908264,0.0000,1.0,103.9147,102.6620,40.0353,13.3483,12.5242,-0.1397,-0.9703,-1.1101,14.6424,-134.8863,100.0000,65.0000,96.7386,103.9147,111.0909,264346314.0331,1984287547.0000
2017-04-07,101.02,101.73,99.72,100.33,99.2051373319,10628889,0.0000,1.0,104.1164,103.2923,43.2452,14.2000,13.7073,0.1028,-0.7749,-0.6721,14.0305,-101.7619,0.0000,70.0000,97.5663,104.1164,110.6666,281132858.6402,2003195811.0000
2017-04-06,100.24,101.25,98.41,100.76,99.6303163318,15878004,0.0000,1.0,104.0566,103.7225,43.8056,10.0243,23.3065,0.2966,-0.6575,-0.3610,13.6577,-107.2826,0.0000,75.0000,97.3093,104.0566,110.8040,285310382.1769,2013824700.0000
2017-04-05,100.015,102.37,99.5,100.03,98.9085008204,18676232,0.0000,1.0,103.9469,104.1533,42.6060,16.8978,43.8649,0.4609,-0.4629,-0.0020,13.1679,-91.8227,5.0000,80.0000,96.8526,103.9469,111.0411,274911407.7268,1997946696.0000
2017-04-04,103.4,104.42,100.34,100.78,99.6500920992,31782004,0.0000,1.0,103.8742,104.7053,43.5126,42.9974,64.8864,0.5767,-0.0469,0.5298,12.7906,-63.7685,0.0000,85.0000,96.5489,103.8742,111.1995,286689797.9424,2016622928.0000
2017-04-03,108.95,109.65,107.42,108.38,107.164883724,11130813,0.0000,1.0,103.7733,105.2375,54.7218,71.6996,75.9478,0.5884,0.5369,1.1253,12.5006,71.0550,0.0000,90.0000,96.1680,103.7733,111.3787,311616859.9022,2048404932.0000
2017-03-31,109.01,109.89,108.4021,108.93,107.708717328,11020165,0.0000,1.0,103.2438,105.0346,55.7084,79.9623,75.5036,0.4542,0.6497,1.1039,13.0141,86.8897,5.0000,95.0000,95.1951,103.2438,111.2926,313164192.6498,2059535745.0000
2017-03-30,107.63,110.0,107.4,109.4,108.173447863,13138349,0.0000,1.0,102.7247,104.7531,56.5359,76.1814,70.1593,0.2917,0.7133,1.0051,13.3646,92.5195,10.0000,100.0000,94.5565,102.7247,110.8930,316364551.0770,2070555910.0000
2017-03-29,107.99,108.49,107.25,107.34,106.136543817,8749791,0.0000,1.0,102.2106,104.3931,53.6704,70.3671,64.0009,0.1134,0.7036,0.8170,13.7336,81.0363,15.0000,70.0000,94.1856,102.2106,110.2355,309290055.4624,2057417561.0000
2017-03-28,108.3,108.89,107.27,107.69,106.482619748,10811109,0.0000,1.0,101.9856,104.2095,54.2477,63.9295,59.9748,-0.0625,0.8351,0.7726,14.3746,96.0351,20.0000,75.0000,94.1638,101.9856,109.8074,316769715.5174,2066167352.0000
2017-03-27,105.58,108.405,103.575,108.25,107.036341236,12666100,0.0000,1.0,101.6786,103.9703,55.1493,57.7061,59.3637,-0.2713,0.9406,0.6693,15.0460,84.7244,25.0000,80.0000,94.1090,101.6786,109.2482,321975064.2862,2076978461.0000
2017-03-24,108.97,109.29,106.42,107.47,106.265086306,10987546,0.0000,1.0,101.4887,103.6475,54.1407,58.2889,65.8207,-0.5064,0.9779,0.4714,15.8307,114.6740,30.0000,85.0000,94.2845,101.4887,108.6930,310121902.3782,2064312361.0000
2017-03-23,107.75,108.5572,106.7,107.09,105.889346725,13348542,0.0000,1.0,101.1916,103.3720,53.6584,62.0959,74.7810,-0.7509,1.0414,0.2905,16.1729,124.1483,35.0000,90.0000,94.3172,101.1916,108.0660,313069780.5733,2053324815.0000
2017-03-22,105.46,108.26,105.3,108.07,106.858359329,15419106,0.0000,1.0,100.8653,103.1070,55.0776,77.0774,87.0995,-1.0113,1.1049,0.0937,16.6428,138.4502,40.0000,0.0000,94.3013,100.8653,107.4293,320812107.4320,2066673357.0000
2017-03-21,108.75,109.96,105.585,105.91,104.722576446,22837103,0.0000,1.0,100.9983,102.7121,52.4440,85.1696,93.7410,-1.2875,1.0298,-0.2577,17.1810,122.9369,45.0000,5.0000,93.8704,100.9983,108.1262,307372481.2499,2051254251.0000
2017-03-20,106.78,109.61,106.13,109.45,108.222887282,18714152,0.0000,1.0,101.2465,102.5005,57.7118,99.0514,95.7545,-1.5449,1.0601,-0.4848,17.7016,141.3048,50.0000,10.0000,93.3167,101.2465,109.1763,326816643.2305,2074091354.0000
2017-03-17,104.52,106.12,103.81,106.07,104.880782585,27992169,0.0000,1.0,101.1300,101.8982,53.4726,97.0018,92.3101,-1.8100,0.6858,-1.1242,18.1641,76.7125,55.0000,15.0000,93.5529,101.1300,108.7072,309823332.7888,2055377202.0000
2017-03-16,102.98,103.83,102.41,103.81,102.646120865,13077495,0.0000,1.0,101.1817,101.5842,50.3085,91.2103,86.4721,-1.9814,0.3979,-1.5835,19.1031,26.1556,60.0000,20.0000,93.4898,101.1817,108.8736,283042946.0066,2027385033.0000
2017-03-15,102.25,102.99,100.32,102.55,101.400247517,15375852,0.0000,1.0,101.4315,101.4724,48.4517,88.7183,79.5764,-2.0809,0.1616,-1.9193,19.7352,-10.7447,65.0000,25.0000,93.2563,101.4315,109.6067,270333831.1580,2014307538.0000
2017-03-14,102.37,102.75,100.47,101.78,100.638880471,13050415,0.0000,1.0,101.7327,101.4800,47.3087,79.4877,68.1826,-2.1213,-0.0718,-2.1931,20.2649,-21.0179,70.0000,0.0000,93.1505,101.7327,110.3149,260025675.7019,1998931686.0000
2017-03-13,99.54,102.25,99.51,101.85,100.708095657,19353402,0.0000,1.0,102.0522,101.5685,47.3995,70.5232,57.0176,-2.1033,-0.3298,-2.4331,20.7845,-33.8136,75.0000,0.0000,93.1855,102.0522,110.9189,258079561.1803,2011982101.0000
