,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,SMA,EMA,RSI,SlowD,SlowK,MACD_Signal,MACD_Hist,MACD,ADX,CCI,Aroon Down,Aroon Up,Real Lower Band,Real Middle Band,Real Upper Band,Chaikin A/D,OBV
2016-01-29,94.79,97.34,94.35,97.34,22.5090919452,64416504,0.0000,1.0,22.8399,23.0238,41.4758,36.7265,24.5780,-0.7855,0.0596,-0.7259,34.5385,-67.8127,95.0000,0.0000,21.3922,22.8399,24.2875,67966229164.7858,88412856726.0000
2016-01-28,93.79,94.52,92.39,94.09,21.7575555899,55678825,0.0000,1.0,22.9553,23.0780,35.9459,56.8386,33.5292,-0.8004,0.0270,-0.7733,34.7269,-135.9994,100.0000,0.0000,21.2813,22.9553,24.6293,67708563148.7858,88155190710.0000
2016-01-27,96.04,96.6289,93.34,93.42,21.6026234798,133369674,0.0000,1.0,23.1247,23.2170,34.7382,69.4984,52.0724,-0.8071,0.0610,-0.7462,34.2123,-123.8453,100.0000,5.0000,21.2917,23.1247,24.9576,67575770458.2099,87932475410.0000
2016-01-26,99.93,100.88,98.07,99.99,23.1218831272,75077002,0.0000,1.0,23.2796,23.3869,42.1396,72.5484,84.9143,-0.8224,0.1375,-0.6849,33.7706,-22.1087,80.0000,10.0000,21.4637,23.2796,25.0955,68083296224.1598,88465954106.0000
2016-01-25,101.52,101.53,99.21,99.44,22.9947000517,51794525,0.0000,1.0,23.3725,23.4148,41.1423,56.0729,71.5083,-0.8568,0.1054,-0.7514,33.8893,-19.8942,85.0000,15.0000,21.4137,23.3725,25.3314,67973218911.6396,88165646098.0000
2016-01-22,98.63,101.46,98.37,101.42,23.4525591235,65800467,0.0000,1.0,23.4786,23.4591,43.7195,42.9069,61.2225,-0.8831,0.0707,-0.8124,34.1811,-18.8758,90.0000,20.0000,21.3879,23.4786,25.5692,68139318595.2286,88372824198.0000
2016-01-21,97.06,97.88,94.94,96.3,22.2686003115,52161463,0.0000,1.0,23.5457,23.4597,33.4839,36.0567,35.4879,-0.9008,-0.0243,-0.9251,34.4700,-85.4411,95.0000,25.0000,21.3778,23.5457,25.7137,67882931015.0595,88109622330.0000
2016-01-20,95.1,98.1897,93.42,96.79,22.3819088697,72334416,0.0000,1.0,23.6733,23.5851,34.0468,37.5481,32.0102,-0.8947,-0.0402,-0.9349,33.7482,-97.9401,100.0000,0.0000,21.5209,23.6733,25.8257,67898543970.0003,88318268182.0000
2016-01-19,98.41,98.65,95.5,96.66,22.3518474155,53087747,0.0000,1.0,23.7801,23.7118,33.7662,43.4284,40.6722,-0.8846,-0.0607,-0.9453,32.9883,-97.0284,95.0000,0.0000,21.6833,23.7801,25.8769,67779022406.9452,88028930518.0000
2016-01-15,96.2,97.71,95.36,97.13,22.4605311346,79833891,0.0000,1.0,23.9226,23.8549,34.2670,41.1920,39.9620,-0.8695,-0.0723,-0.9418,32.4238,-112.9849,100.0000,5.0000,21.8462,23.9226,25.9989,67834975206.9409,88241281506.0000
2016-01-14,97.96,100.48,95.74,99.52,23.0131994081,63170127,0.0000,1.0,24.0869,24.0017,36.9120,37.5766,49.6512,-0.8514,-0.0834,-0.9347,31.5386,-97.1486,100.0000,0.0000,21.9795,24.0869,26.1942,67673269112.7607,88560617070.0000
2016-01-13,100.32,101.19,97.3,97.39,22.520654043,62439631,0.0000,1.0,24.2137,24.1058,32.5008,24.1493,33.9629,-0.8306,-0.1378,-0.9684,30.6469,-108.9531,80.0000,5.0000,22.0750,24.2137,26.3524,67522940202.9630,88307936562.0000
2016-01-12,100.55,100.69,98.8399,99.96,23.1149458685,49154227,0.0000,1.0,24.3882,24.2726,35.3326,14.5189,29.1156,-0.7961,-0.1510,-0.9471,29.8766,-104.2202,85.0000,0.0000,22.2611,24.3882,26.5153,67761141777.2624,88557695086.0000
2016-01-11,98.97,99.06,97.34,98.53,22.7842698722,49739377,0.0000,1.0,24.5410,24.3945,32.2105,6.9408,9.3693,-0.7583,-0.2083,-0.9666,29.2439,-148.1710,90.0000,0.0000,22.3631,24.5410,26.7189,67719684420.4768,88361078178.0000
2016-01-08,98.55,99.11,96.76,96.96,22.4212200021,70798016,0.0000,1.0,24.7450,24.5640,28.6158,10.9336,5.0716,-0.7063,-0.2376,-0.9439,28.0827,-186.6748,95.0000,0.0000,22.5003,24.7450,26.9896,67643340260.4338,88162120670.0000
2016-01-07,98.68,100.13,96.43,96.45,22.3032866048,81094428,0.0000,1.0,24.9607,24.7895,27.4282,16.3750,6.3814,-0.6469,-0.2172,-0.8641,26.8604,-208.7897,100.0000,0.0000,22.8241,24.9607,27.0973,67878329419.9209,87878928606.0000
2016-01-06,100.56,102.37,99.87,100.7,23.2860649156,68457388,0.0000,1.0,25.2125,25.0512,31.5886,24.2140,21.3477,-0.5926,-0.1451,-0.7377,25.5737,-157.3728,100.0000,0.0000,23.2048,25.2125,27.2203,68199200345.8526,88203306318.0000
2016-01-05,105.75,105.85,102.41,102.71,23.7508612461,55790992,0.0000,1.0,25.4158,25.2370,33.8988,30.8061,21.3959,-0.5563,-0.1094,-0.6657,24.5687,-117.4902,95.0000,5.0000,23.4062,25.4158,27.4254,68291207075.2758,88477135870.0000
2016-01-04,102.61,105.368,102.0,105.35,24.3613400085,67649387,0.0000,1.0,25.6045,25.3935,37.3027,40.3709,29.8983,-0.5289,-0.0825,-0.6115,23.8188,-115.3654,100.0000,10.0000,23.5475,25.6045,27.6615,68475447095.3349,88700299838.0000
2015-12-31,107.01,107.03,104.82,105.26,24.3405282325,40912316,0.0000,1.0,25.7184,25.5021,37.0982,50.1255,41.1240,-0.5083,-0.0872,-0.5955,22.8875,-100.0009,100.0000,15.0000,23.6974,25.7184,27.7393,68207741920.1769,88429702290.0000
2015-12-30,108.58,108.7,107.18,107.32,24.8168866608,25213777,0.0000,1.0,25.8458,25.6244,39.9311,52.4431,50.0902,-0.4865,-0.0779,-0.5644,22.2799,-72.2022,70.0000,20.0000,23.8675,25.8458,27.8241,68306227676.3456,88593351554.0000
2015-12-29,106.96,109.43,106.86,108.74,25.1452502375,30931243,0.0000,1.0,25.9616,25.7094,42.0331,50.4839,59.1621,-0.4670,-0.0979,-0.5649,22.0080,-67.7961,75.0000,25.0000,23.9667,25.9616,27.9566,68388504211.7989,88694206662.0000
2015-12-28,107.59,107.69,106.1807,106.82,24.701265683,26704210,0.0000,1.0,26.0722,25.7688,37.8294,41.2856,48.0769,-0.4426,-0.1482,-0.5908,21.7218,-98.2419,80.0000,30.0000,24.0261,26.0722,28.1183,68331215216.9989,88570481690.0000
2015-12-24,109.0,109.0,107.95,108.03,24.9810684491,13596680,0.0000,1.0,26.1993,25.8811,39.5464,31.0756,44.2126,-0.4055,-0.1645,-0.5700,20.9087,-85.8425,85.0000,35.0000,24.1942,26.1993,28.2043,68347542418.3645,88677298530.0000
2015-12-23,107.27,108.85,107.2,108.61,25.1151887833,32657354,0.0000,1.0,26.3149,25.9759,40.3810,19.6961,31.5674,-0.3644,-0.1994,-0.5637,20.3160,-98.5393,90.0000,40.0000,24.3377,26.3149,28.2921,68393641638.1928,88731685250.0000
2015-12-22,107.4,107.72,106.451,107.23,24.7960748848,32789367,0.0000,1.0,26.4336,26.0665,37.3945,13.2939,17.4469,-0.3145,-0.2466,-0.5612,19.6472,-131.6920,95.0000,45.0000,24.4737,26.4336,28.3935,68301013506.8411,88601055834.0000
2015-12-21,107.28,107.37,105.57,107.33,24.8191990803,47590610,0.0000,1.0,26.5552,26.2002,37.5239,12.2334,10.0739,-0.2529,-0.2644,-0.5172,18.6044,-163.5965,100.0000,0.0000,24.7189,26.5552,28.3916,68271143918.0047,88732213302.0000
2015-12-18,108.91,109.52,105.81,106.03,24.5185845382,96453327,0.0000,1.0,26.6936,26.3456,34.7347,16.7197,12.3609,-0.1868,-0.2692,-0.4560,17.4006,-193.3776,100.0000,5.0000,24.9890,26.6936,28.3983,68089242030.8773,88541850862.0000
2015-12-17,112.02,112.25,108.98,108.98,25.2007483068,44772827,0.0000,1.0,26.8411,26.5379,38.4336,17.4981,14.2654,-0.1195,-0.2211,-0.3406,16.1628,-168.0454,95.0000,10.0000,25.4296,26.8411,28.2526,68429298504.5088,88927664170.0000
2015-12-16,111.07,111.99,108.8,111.34,25.7464793217,56238467,0.0000,1.0,26.9371,26.6786,41.8180,19.1908,23.5327,-0.0642,-0.1936,-0.2578,15.2806,-189.3285,100.0000,15.0000,25.7400,26.9371,28.1343,68608389812.5088,89106755478.0000
2015-12-15,111.94,112.8,110.35,110.49,25.5499236596,53323105,0.0000,1.0,26.9643,26.7767,40.0105,17.1599,14.6961,-0.0158,-0.1881,-0.2039,14.2775,-199.3105,95.0000,20.0000,25.8551,26.9643,28.0735,68475109934.6361,88881801610.0000
2015-12-14,112.18,112.68,109.79,112.48,26.010095151,65003609,0.0000,1.0,27.0069,26.9059,42.9803,25.4529,19.3436,0.0312,-0.1434,-0.1122,13.4435,-200.5828,100.0000,25.0000,26.0655,27.0069,27.9483,68664026078.0388,89095094030.0000
2015-12-11,115.19,115.39,112.851,113.18,26.1719645198,46886161,0.0000,1.0,27.0053,27.0002,44.0734,37.6615,17.4400,0.0671,-0.1074,-0.0403,12.5332,-127.0080,10.0000,30.0000,26.0570,27.0053,27.9537,68439999799.2758,89355108466.0000
2015-12-10,116.04,116.94,115.51,116.17,26.8633779667,29212727,0.0000,1.0,27.0347,27.0874,49.1457,58.0441,39.5751,0.0939,-0.0584,0.0355,12.0488,-34.2604,15.0000,35.0000,26.1577,27.0347,27.9117,68578940908.1519,89542653110.0000
2015-12-09,117.64,117.69,115.08,115.62,26.7361948911,46361357,0.0000,1.0,27.0340,27.1109,48.1020,65.2464,55.9693,0.1085,-0.0471,0.0614,12.0338,-37.8753,20.0000,40.0000,26.1564,27.0340,27.9115,68587929439.4985,89425802202.0000
2015-12-08,117.52,118.6,116.86,118.23,27.3397363949,34309450,0.0000,1.0,27.0473,27.1504,53.0065,59.6529,78.5878,0.1203,-0.0138,0.1065,12.0180,41.5605,25.0000,0.0000,26.1802,27.0473,27.9144,68696638828.3621,89611247630.0000
2015-12-07,118.98,119.86,117.81,118.28,27.3512984927,32084249,0.0000,1.0,27.0743,27.1304,53.1050,38.3139,61.1822,0.1237,-0.0227,0.1010,12.3627,64.0840,30.0000,5.0000,26.1412,27.0743,28.0075,68617766529.4978,89748485430.0000
2015-12-04,115.29,119.25,115.11,119.03,27.5247299593,57776977,0.0000,1.0,27.1065,27.1072,54.5501,25.7021,39.1889,0.1294,-0.0380,0.0914,12.9310,20.6571,35.0000,0.0000,26.0963,27.1065,28.1167,68687256317.5584,89876822426.0000
2015-12-03,116.55,116.79,114.22,115.2,26.6390732699,41569509,0.0000,1.0,27.1283,27.0633,47.6374,22.4922,14.5707,0.1389,-0.0787,0.0602,13.3910,-74.8260,40.0000,0.0000,26.0653,27.1283,28.1913,68480710602.6787,89645714518.0000
2015-12-02,117.05,118.11,116.08,116.28,26.8888145818,33386563,0.0000,1.0,27.2009,27.1079,49.6608,29.8623,23.3468,0.1586,-0.0490,0.1096,13.2722,-33.6812,45.0000,5.0000,26.0845,27.2009,28.3173,68520177373.8350,89811992554.0000
2015-12-01,118.75,118.81,116.86,117.34,27.1339310546,34852374,0.0000,1.0,27.2676,27.1310,51.7086,37.7804,29.5590,0.1708,-0.0252,0.1456,13.5278,-11.8328,50.0000,10.0000,26.0770,27.2676,28.4582,68627409093.4175,89945538806.0000
2015-11-30,117.99,119.41,117.75,118.3,27.3559233318,39180322,0.0000,1.0,27.3060,27.1306,53.6107,48.3476,36.6812,0.1771,-0.0125,0.1646,13.9675,10.7840,55.0000,15.0000,26.0859,27.3060,28.5260,68698186222.1151,90084948302.0000
2015-11-27,118.29,118.41,117.6,117.81,27.2426147736,13046445,0.0000,1.0,27.3139,27.1069,52.7683,62.4140,47.1011,0.1802,-0.0165,0.1637,14.6294,-8.3632,60.0000,20.0000,26.0906,27.3139,28.5372,68751056054.2238,89928227014.0000
2015-11-25,119.21,119.23,117.92,118.03,27.2934880038,21388308,0.0000,1.0,27.3394,27.0927,53.1802,74.3897,61.2606,0.1844,-0.0126,0.1718,15.0888,3.7407,65.0000,25.0000,26.1019,27.3394,28.5769,68776182540.9131,89980412794.0000
2015-11-24,117.33,119.35,117.12,118.88,27.490043666,42803172,0.0000,1.0,27.3478,27.0715,54.7489,84.9564,78.8804,0.1875,-0.0130,0.1745,15.6403,6.5001,70.0000,30.0000,26.1094,27.3478,28.5862,68847368054.5646,90065966026.0000
2015-11-23,119.27,119.73,117.34,117.75,27.2287402563,32482528,0.0000,1.0,27.2921,27.0275,52.9979,83.9666,83.0283,0.1908,-0.0355,0.1553,16.2208,6.5053,75.0000,35.0000,25.9858,27.2921,28.5984,68748325737.2437,89894753338.0000
2015-11-20,119.2,119.92,118.85,119.3,27.5871652873,34287096,0.0000,1.0,27.2578,27.0063,55.8122,76.7046,92.9606,0.1996,-0.0445,0.1552,16.8748,39.0929,80.0000,40.0000,25.9114,27.2578,28.6043,68833677317.1072,90024683450.0000
