,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,SMA,EMA,RSI,SlowD,SlowK,MACD_Signal,MACD,MACD_Hist,ADX,CCI,Aroon Down,Aroon Up,Real Lower Band,Real Upper Band,Real Middle Band,Chaikin A/D,OBV
2016-05-18,88.25,91.72,88.25,90.5,90.5,13911836,0.0000,1.0,91.0595,92.0043,43.7690,42.5133,55.5984,-2.7634,-2.6541,0.1092,22.2909,-38.6232,80.0000,5.0000,86.7743,95.3447,91.0595,1179287359.2085,1486645172.0000
2016-05-17,89.0,90.87,88.172,88.63,88.63,11571267,0.0000,1.0,91.3730,92.1626,40.6015,34.2346,38.5639,-2.7907,-2.8780,-0.0873,22.4550,-76.9543,85.0000,0.0000,86.4304,96.3156,91.3730,1175157909.3295,1472733336.0000
2016-05-16,87.56,90.0,86.15,89.12,89.12,11247812,0.0000,1.0,91.6585,92.5345,41.1789,38.8007,33.3777,-2.7688,-2.9315,-0.1627,22.4418,-107.6016,90.0000,0.0000,86.7230,96.5940,91.6585,1182800606.8069,1484304603.0000
2016-05-13,87.39,88.59,86.26,87.88,87.88,11571389,0.0000,1.0,92.6225,92.8939,39.0966,47.3894,30.7620,-2.7282,-3.0071,-0.2789,22.2363,-117.3838,95.0000,0.0000,83.9387,101.3063,92.6225,1176694651.7212,1473056791.0000
2016-05-12,90.32,90.41,85.74,87.74,87.74,20408118,0.0000,1.0,93.8040,93.4217,38.8645,58.6227,52.2623,-2.6584,-2.9336,-0.2751,21.7015,-100.7321,100.0000,5.0000,82.1132,105.4948,93.8040,1172175353.8714,1461485402.0000
2016-05-11,92.4,92.59,89.9,90.02,90.02,11692864,0.0000,1.0,94.9380,94.0198,41.2999,54.9136,59.1440,-2.5897,-2.7828,-0.1931,21.1385,-58.5587,85.0000,10.0000,81.5442,108.3318,94.9380,1175103285.1476,1481893520.0000
2016-05-10,91.14,93.25,91.09,92.89,92.89,11175913,0.0000,1.0,95.9195,94.4408,44.6454,49.3455,64.4617,-2.5414,-2.7820,-0.2406,21.0659,-42.5804,90.0000,15.0000,81.2910,110.5480,95.9195,1185752919.6458,1493586384.0000
2016-05-09,90.73,91.828,89.9,90.54,90.54,9543705,0.0000,1.0,96.6240,94.6041,40.9228,43.4447,41.1350,-2.4812,-3.0327,-0.5515,21.1581,-63.6761,95.0000,20.0000,81.3061,111.9419,96.6240,1178302310.9791,1482410471.0000
2016-05-06,88.83,90.88,88.11,90.84,90.84,10433936,0.0000,1.0,97.2310,95.0318,41.2593,52.9577,42.4397,-2.3434,-3.0693,-0.7260,20.9458,-75.6554,100.0000,25.0000,81.9635,112.4985,97.2310,1181509946.2696,1491954176.0000
2016-05-05,90.91,92.0775,89.25,89.37,89.37,10368491,0.0000,1.0,97.8795,95.4731,38.9214,59.0313,46.7593,-2.1619,-3.1020,-0.9401,20.5102,-77.7594,80.0000,30.0000,82.6512,113.1078,97.8795,1171377351.3815,1481520240.0000
2016-05-04,91.0,92.16,90.35,90.79,90.79,7394742,0.0000,1.0,98.6335,96.1155,40.3969,56.6438,69.6741,-1.9268,-2.9489,-1.0220,20.1939,-75.2357,85.0000,35.0000,83.6742,113.5928,98.6335,1180865758.2648,1491888731.0000
2016-05-03,92.08,93.25,91.3,91.54,91.54,10593880,0.0000,1.0,99.3355,96.6761,41.1802,37.7085,60.6607,-1.6713,-2.8551,-1.1838,20.0012,-72.8593,90.0000,40.0000,84.5983,114.0727,99.3355,1184665266.5852,1499283473.0000
2016-05-02,90.41,93.22,89.8901,93.11,93.11,12547005,0.0000,1.0,100.0055,97.2167,42.8318,21.2332,39.5965,-1.3754,-2.7703,-1.3950,19.9214,-79.9287,95.0000,45.0000,85.5308,114.4802,100.0055,1192651422.2775,1509877353.0000
2016-04-29,90.5,90.56,88.21,90.03,90.03,13968018,0.0000,1.0,100.5675,97.6490,38.2134,12.4448,12.8684,-1.0267,-2.7817,-1.7550,19.8315,-115.0769,100.0000,50.0000,86.3366,114.7984,100.5675,1180933373.4324,1497330348.0000
2016-04-28,91.5,92.67,90.09,90.28,90.28,11474907,0.0000,1.0,101.3510,98.4510,38.4530,13.0259,11.2348,-0.5879,-2.4421,-1.8542,19.1983,-117.4500,100.0000,55.0000,87.8187,114.8833,101.3510,1173265823.1260,1511298366.0000
2016-04-27,92.18,92.5,90.21,91.04,91.04,12218929,0.0000,1.0,101.9485,99.3111,39.1619,13.1054,13.2312,-0.1244,-1.9985,-1.8742,18.7465,-136.0222,100.0000,60.0000,89.4051,114.4919,101.9485,1183050627.5446,1522773273.0000
2016-04-26,93.5,93.55,91.25,92.43,92.43,15330856,0.0000,1.0,102.5060,100.1818,40.4580,13.6898,14.6118,0.3442,-1.4807,-1.8249,18.2362,-148.2889,100.0000,65.0000,91.0036,114.0084,102.5060,1186412166.9638,1534992202.0000
2016-04-25,95.7,95.7461,92.8,93.56,93.56,14985382,0.0000,1.0,103.0910,100.9978,41.5192,12.1558,11.4733,0.8004,-0.9398,-1.7402,17.8156,-155.1325,100.0000,70.0000,92.5478,113.6342,103.0910,1186012231.5899,1550323058.0000
2016-04-22,94.847,96.69,94.21,95.9,95.9,15806320,0.0000,1.0,103.4735,101.7807,43.7782,17.7098,14.9844,1.2355,-0.3508,-1.5863,17.5510,-147.7237,90.0000,75.0000,93.8239,113.1231,103.4735,1193266110.7081,1565308440.0000
2016-04-21,97.31,97.38,94.78,94.98,94.98,19919415,0.0000,1.0,103.5965,102.3997,42.6120,30.6570,10.0096,1.6320,0.1678,-1.4642,17.4401,-154.0241,95.0000,80.0000,94.2792,112.9138,103.5965,1187529946.1920,1549502120.0000
2016-04-20,94.34,96.98,93.14,96.77,96.77,26613506,0.0000,1.0,103.8270,103.1807,44.3109,54.8479,28.1354,1.9981,0.9210,-1.0771,17.3914,-170.2375,100.0000,85.0000,95.1690,112.4850,103.8270,1204384835.8074,1569421535.0000
2016-04-19,99.49,101.37,94.2,94.34,94.34,55728765,0.0000,1.0,103.9805,103.8556,41.2922,74.9766,53.8259,2.2674,1.6867,-0.5806,17.2725,-167.0664,100.0000,90.0000,95.7291,112.2319,103.9805,1180682182.0261,1542808029.0000
2016-04-18,109.9,110.7,106.02,108.4,108.4,32816416,0.0000,1.0,104.3165,104.8572,58.8170,86.4014,82.5824,2.4125,2.8869,0.4744,17.2662,103.7645,20.0000,95.0000,97.1925,111.4405,104.3165,1234234649.3692,1598536794.0000
2016-04-15,110.64,111.85,109.7803,111.51,111.51,11746065,0.0000,1.0,103.9525,104.4843,64.5761,78.7416,88.5214,2.2939,2.9453,0.6514,17.2484,183.9385,25.0000,100.0000,96.9575,110.9475,103.9525,1233673684.9931,1631353210.0000
2016-04-14,110.01,111.64,109.15,110.42,110.42,9553688,0.0000,1.0,103.3630,103.7447,63.3823,63.0265,88.1003,2.1311,2.6603,0.5292,16.3208,197.4937,30.0000,100.0000,97.0622,109.6638,103.3630,1225786790.0178,1619607145.0000
2016-04-13,108.0,111.28,107.88,109.65,109.65,16701709,0.0000,1.0,102.8095,103.0421,62.5350,42.4145,59.6030,1.9987,2.3688,0.3700,15.3713,202.1972,0.0000,100.0000,97.1761,108.4429,102.8095,1225594948.8933,1610053457.0000
2016-04-12,103.15,107.22,102.21,106.98,106.98,12436982,0.0000,1.0,102.2200,102.3465,59.4435,38.9192,41.3761,1.9062,2.0406,0.1344,14.4166,102.3202,5.0000,100.0000,97.1322,107.3078,102.2200,1224907231.4639,1593351748.0000
2016-04-11,104.04,104.98,102.62,102.68,102.68,7451315,0.0000,1.0,101.7775,101.8587,53.5836,47.3362,26.2643,1.8726,1.8640,-0.0086,13.9755,51.0774,0.0000,85.0000,96.8870,106.6680,101.7775,1213661816.6016,1580914766.0000
2016-04-08,105.12,105.326,102.82,103.81,103.81,7857592,0.0000,1.0,101.5265,101.7723,55.5888,62.8143,49.1173,1.8748,2.0493,0.1745,13.8860,73.4584,0.0000,90.0000,96.3407,106.7123,101.5265,1220734251.1779,1588366081.0000
2016-04-07,104.31,106.435,103.6,104.45,104.45,10774911,0.0000,1.0,101.2040,101.5578,56.7311,73.8682,66.6269,1.8312,2.1409,0.3097,13.7437,106.5484,0.0000,95.0000,95.8276,106.5804,101.2040,1222383530.2648,1596223673.0000
2016-04-06,105.3,106.44,104.25,104.83,104.83,9605800,0.0000,1.0,100.8815,101.2534,57.3963,77.5233,72.6987,1.7538,2.1615,0.4077,13.4093,130.1267,0.0000,100.0000,95.5490,106.2140,100.8815,1226697295.3389,1606998584.0000
2016-04-05,103.47,105.75,103.25,104.94,104.94,10060916,0.0000,1.0,100.4515,100.8769,57.5820,78.8452,82.2790,1.6518,2.1176,0.4658,12.9030,132.9780,5.0000,95.0000,95.0751,105.8279,100.4515,1231215091.6860,1616604384.0000
2016-04-04,105.9,105.92,103.2,104.35,104.35,10940426,0.0000,1.0,99.9790,100.4492,56.8710,76.7930,77.5922,1.5354,2.0197,0.4843,12.4723,147.6059,10.0000,100.0000,94.6026,105.3554,99.9790,1227673649.2540,1606543468.0000
2016-04-01,102.93,105.79,102.47,105.7,105.7,14182359,0.0000,1.0,99.8405,100.0386,59.0214,78.1354,76.6644,1.4143,1.9253,0.5110,12.0189,175.0724,15.0000,100.0000,94.7887,104.8923,99.8405,1229362979.7392,1617483894.0000
2016-03-31,102.43,103.53,101.05,102.23,102.23,9747539,0.0000,1.0,99.4520,99.4426,54.8530,75.2149,76.1225,1.2866,1.6395,0.3529,11.5596,111.4171,20.0000,95.0000,95.1184,103.7856,99.4520,1215949543.8176,1603301535.0000
2016-03-30,104.65,104.91,101.4805,102.19,102.19,14704994,0.0000,1.0,99.2210,99.1492,54.8026,64.0774,81.6192,1.1984,1.6041,0.4058,11.3957,150.0710,0.0000,100.0000,95.0136,103.4284,99.2210,1216421198.9305,1593553996.0000
2016-03-29,101.08,104.33,101.0,104.13,104.13,16008868,0.0000,1.0,99.0265,98.8291,57.7711,47.2578,67.9029,1.0969,1.5397,0.4428,11.1383,189.3559,0.0000,100.0000,95.0318,103.0212,99.0265,1225041811.3920,1608258990.0000
2016-03-28,98.34,101.44,97.82,101.21,101.21,12432217,0.0000,1.0,98.4905,98.2711,54.2257,40.9290,42.7100,0.9862,1.2375,0.2513,10.9481,81.2499,5.0000,75.0000,94.5020,102.4790,98.4905,1210955930.5392,1592250122.0000
2016-03-24,98.64,98.85,97.07,98.36,98.36,10671139,0.0000,1.0,98.1695,97.9618,50.3616,49.3046,31.1606,0.9234,1.1312,0.2078,11.1742,-4.3242,0.0000,80.0000,94.0761,102.2629,98.1695,1200103498.0199,1579817905.0000
2016-03-23,99.75,100.39,98.81,99.59,99.59,8313480,0.0000,1.0,97.9780,97.9199,52.1672,63.8710,48.9164,0.8715,1.2692,0.3977,11.6801,68.2880,0.0000,85.0000,93.5904,102.3656,97.9780,1195307480.4918,1590489044.0000
2016-03-22,100.48,101.52,99.2,99.84,99.84,9069905,0.0000,1.0,97.5790,97.7441,52.5308,74.0171,67.8369,0.7720,1.3016,0.5295,12.0687,97.5738,5.0000,90.0000,92.4600,102.6980,97.5790,1195412714.4158,1598802524.0000
2016-03-21,101.15,102.1,99.5,101.06,101.06,9578466,0.0000,1.0,97.0430,97.5234,54.2852,75.8463,74.8598,0.6396,1.2986,0.6589,12.4074,119.6714,10.0000,95.0000,90.8508,103.2352,97.0430,1199478533.8986,1607872429.0000
2016-03-18,100.5,102.41,100.01,101.12,101.12,15453454,0.0000,1.0,96.5865,97.1512,54.3700,75.3954,79.3546,0.4749,1.1516,0.6767,12.7112,129.1683,15.0000,100.0000,90.3007,102.8723,96.5865,1197562840.6986,1617450895.0000
2016-03-17,99.05,101.39,99.0,99.72,99.72,13824964,0.0000,1.0,95.9920,96.7334,52.7326,68.1616,73.3244,0.3057,0.9412,0.6355,12.9438,102.3090,20.0000,55.0000,89.2979,102.6861,95.9920,1198721849.7486,1601997441.0000
2016-03-16,97.53,99.73,97.5,99.35,99.35,12630530,0.0000,1.0,95.5305,96.4190,52.3029,60.3499,73.5072,0.1469,0.8015,0.6546,13.3355,81.0243,25.0000,60.0000,88.6578,102.4032,95.5305,1204217128.3260,1588172477.0000
2016-03-15,97.87,98.51,96.43,97.86,97.86,9691768,0.0000,1.0,95.3010,96.1105,50.5841,49.8176,57.6531,-0.0168,0.6492,0.6660,13.9930,57.5092,30.0000,65.0000,88.6509,101.9511,95.3010,1195891173.5726,1575541947.0000
2016-03-14,97.2,99.42,97.17,98.13,98.13,11251874,0.0000,1.0,94.8605,95.9264,50.8999,42.2435,49.8895,-0.1833,0.5971,0.7804,14.5877,76.6776,0.0000,70.0000,87.7927,101.9283,94.8605,1192256760.5726,1585233715.0000
2016-03-11,99.51,99.6,96.05,97.66,97.66,15114299,0.0000,1.0,94.3240,95.6944,50.3878,35.5672,41.9102,-0.3784,0.4943,0.8727,15.3212,72.5850,0.0000,75.0000,86.7216,101.9264,94.3240,1193907035.4260,1573981841.0000
2016-03-10,98.18,99.74,95.45,97.36,97.36,17002063,0.0000,1.0,93.7585,95.4875,50.0720,36.8235,34.9309,-0.5966,0.4039,1.0005,16.0933,74.1126,5.0000,80.0000,85.5727,101.9443,93.7585,1195312026.6006,1558867542.0000
2016-03-09,96.82,98.37,95.0,98.0,98.0,12298660,0.0000,1.0,93.3130,95.2904,50.7263,46.2224,29.8604,-0.8467,0.3131,1.1598,16.9061,74.8554,0.0000,85.0000,84.9910,101.6350,93.3130,1197174723.4794,1575869605.0000
2016-03-08,95.0,98.28,94.5,96.23,96.23,14710898,0.0000,1.0,92.7195,95.0052,48.9744,63.7552,45.6791,-1.1366,0.1276,1.2642,17.5791,67.5911,0.0000,90.0000,84.1304,101.3086,92.7195,1187576659.4438,1563570945.0000
2016-03-07,101.0,101.79,95.25,95.49,95.49,23906672,0.0000,1.0,92.0740,94.8762,48.2435,76.0489,63.1279,-1.4527,0.0691,1.5218,18.2757,95.0989,5.0000,95.0000,82.7300,101.4180,92.0740,1188822026.4702,1548860047.0000
2016-03-04,98.76,102.22,98.32,101.58,101.58,23414622,0.0000,1.0,91.4390,94.8116,54.3275,81.1363,82.4586,-1.8332,0.0688,1.9020,19.0964,159.9101,10.0000,100.0000,81.4089,101.4691,91.4390,1210974080.3418,1572766719.0000
2016-03-03,97.83,98.35,95.39,97.93,97.93,15320921,0.0000,1.0,90.8455,94.0991,50.7943,79.2489,82.5603,-2.3086,-0.5527,1.7560,19.8721,124.4725,15.0000,95.0000,81.9447,99.7463,90.8455,1195244257.3572,1549352097.0000
2016-03-02,98.01,99.48,95.9,97.61,97.61,19102849,0.0000,1.0,90.4860,93.6959,50.4752,77.7109,78.3901,-2.7476,-0.9662,1.7814,20.6699,155.8596,20.0000,100.0000,82.1992,98.7728,90.4860,1184271165.2896,1534031176.0000
2016-03-01,94.58,99.16,93.61,98.3,98.3,17048790,0.0000,1.0,90.1800,93.2839,51.1548,77.3000,76.7964,-3.1930,-1.4474,1.7456,21.5699,161.2755,25.0000,100.0000,82.5414,97.8186,90.1800,1185124923.9041,1553134025.0000
2016-02-29,94.81,97.2,93.34,93.41,93.41,13663080,0.0000,1.0,89.9695,92.7559,46.2863,70.8447,77.9463,-3.6294,-2.1108,1.5186,22.4779,115.2550,30.0000,95.0000,83.0383,96.9007,89.9695,1173359722.8771,1536085235.0000
2016-02-26,95.3,97.48,94.25,94.79,94.79,16975151,0.0000,1.0,89.8910,92.6870,47.5571,59.9060,77.1573,-4.0091,-2.4289,1.5802,23.1931,145.6665,35.0000,100.0000,83.0830,96.6990,89.8910,1186527250.7528,1549748315.0000
2016-02-25,91.08,94.81,90.21,94.53,94.53,17898777,0.0000,1.0,89.8720,92.4657,47.2981,47.1531,57.4305,-4.4041,-2.9401,1.4640,24.0405,92.2675,40.0000,0.0000,83.1169,96.6271,89.8720,1197826499.8704,1532773164.0000
2016-02-24,88.5,91.76,86.7,91.61,91.61,15972819,0.0000,1.0,89.7030,92.2484,44.3669,46.2369,45.1303,-4.7701,-3.5233,1.2468,24.6048,7.4163,45.0000,0.0000,83.2606,96.1454,89.7030,1182106704.4182,1514874387.0000
2016-02-23,91.4,92.49,89.05,89.12,89.12,12744428,0.0000,1.0,90.0140,92.3156,41.7420,53.8951,38.8985,-5.0818,-3.9192,1.1626,24.7970,2.0285,50.0000,0.0000,82.6928,97.3352,90.0140,1167080890.4973,1498901568.0000
2016-02-22,90.75,93.11,88.3,91.93,91.93,16321822,0.0000,1.0,90.5140,92.6519,43.9660,66.8721,54.6819,-5.3724,-4.1140,1.2585,25.2152,9.4803,55.0000,0.0000,82.2059,98.8221,90.5140,1179306649.9159,1511645996.0000
2016-02-19,89.98,91.4,88.03,89.23,89.23,14259205,0.0000,1.0,90.9535,92.7279,41.1015,74.3158,68.1048,-5.6871,-4.5888,1.0983,25.6553,-27.5821,60.0000,0.0000,81.5363,100.3707,90.9535,1170993039.9575,1495324174.0000
2016-02-18,94.8,94.9,90.31,90.49,90.49,17695324,0.0000,1.0,91.6095,93.0961,42.0546,71.9836,77.8295,-5.9616,-4.8532,1.1084,25.9018,-0.0027,65.0000,0.0000,81.0103,102.2087,91.6095,1175097321.5153,1509583379.0000
2016-02-17,90.13,94.77,89.64,94.76,94.76,18323834,0.0000,1.0,92.4720,93.3705,45.4475,66.2961,77.0130,-6.2387,-5.2484,0.9903,26.3557,6.7298,70.0000,0.0000,79.7773,105.1667,92.4720,1191404776.9663,1527278703.0000
2016-02-16,89.0,90.14,87.54,89.05,89.05,16356604,0.0000,1.0,93.1285,93.2242,39.2178,59.5186,61.1085,-6.4863,-6.1112,0.3751,26.8178,-50.4439,75.0000,5.0000,78.7783,107.4787,93.1285,1173152380.9156,1508954869.0000
2016-02-12,86.64,89.72,85.26,87.4,87.4,19067683,0.0000,1.0,93.8780,93.6636,37.2507,54.4846,60.7667,-6.5801,-6.5422,0.0379,26.7229,-70.1967,80.0000,10.0000,78.9058,108.8502,93.8780,1170510160.2695,1492598265.0000
2016-02-11,87.42,88.39,82.911,86.35,86.35,21820321,0.0000,1.0,94.8610,94.3229,35.9985,42.5356,56.6807,-6.5896,-6.8292,-0.2396,26.5677,-90.6048,85.0000,0.0000,79.1555,110.5665,94.8610,1171279708.0139,1473530582.0000
2016-02-10,89.0,92.21,87.42,88.45,88.45,23146517,0.0000,1.0,95.8715,95.1621,37.4172,30.1517,46.0065,-6.5297,-6.9892,-0.4595,26.2326,-63.9425,90.0000,0.0000,79.8883,111.8547,95.8715,1165708138.5525,1495350903.0000
2016-02-09,81.75,88.4,81.55,86.13,86.13,25892874,0.0000,1.0,97.2780,95.8687,34.7170,23.7133,24.9196,-6.4148,-7.3056,-0.8908,26.1912,-104.6660,95.0000,5.0000,79.3252,115.2308,97.2780,1178900203.5650,1472204386.0000
2016-02-08,80.57,84.7,79.95,83.32,83.32,25035634,0.0000,1.0,98.7200,96.8938,31.3067,25.6106,19.5290,-6.1921,-7.3670,-1.1749,25.6382,-136.9021,100.0000,10.0000,79.9655,117.4745,98.7200,1170168446.0555,1446311512.0000
2016-02-05,88.23,88.95,81.86,82.79,82.79,25929257,0.0000,1.0,100.1235,98.3226,30.6576,29.9476,26.6914,-5.8983,-7.0521,-1.1537,24.5119,-137.9434,100.0000,0.0000,81.9982,118.2488,100.1235,1159679833.0745,1421275878.0000
2016-02-04,89.5,91.25,86.54,89.71,89.71,19108600,0.0000,1.0,101.7120,99.9577,34.7277,28.7967,30.6114,-5.6099,-6.4936,-0.8836,23.4336,-113.3105,95.0000,5.0000,84.3908,119.0332,101.7120,1178806774.4158,1447205135.0000
2016-02-03,92.41,92.69,86.14,90.74,90.74,27466034,0.0000,1.0,103.1105,101.0364,35.3921,27.5688,32.5400,-5.3890,-6.3908,-1.0018,22.5838,-120.9906,100.0000,10.0000,85.3795,120.8415,103.1105,1172193819.4264,1466313735.0000
2016-02-02,95.54,96.65,90.73,91.49,91.49,21906495,0.0000,1.0,103.9565,102.1202,35.8668,21.8095,23.2387,-5.1385,-6.2716,-1.1331,21.6892,-109.6807,85.0000,15.0000,87.0728,120.8402,103.9565,1161081607.1974,1493779769.0000
2016-02-01,91.79,97.18,91.3,94.09,94.09,19684477,0.0000,1.0,104.8800,103.2391,37.5242,19.8083,26.9278,-4.8553,-6.1046,-1.2493,21.0513,-112.4622,90.0000,20.0000,88.8247,120.9353,104.8800,1177363461.5893,1515686264.0000
2016-01-29,92.0,94.39,90.63,91.84,91.84,20463895,0.0000,1.0,105.8945,104.2022,35.0570,15.1236,15.2619,-4.5430,-6.0674,-1.5244,20.4194,-145.9867,95.0000,25.0000,90.1331,121.6559,105.8945,1178367771.6403,1496001787.0000
2016-01-28,93.84,95.25,90.11,94.41,94.41,24562311,0.0000,1.0,107.1380,105.5035,36.6265,17.0954,17.2353,-4.1618,-5.7025,-1.5406,19.3625,-154.9567,100.0000,30.0000,92.1006,122.1754,107.1380,1185660755.4967,1516465682.0000
2016-01-27,96.61,97.8495,90.59,91.15,91.15,25556187,0.0000,1.0,108.3735,106.6712,33.0125,20.7212,12.8736,-3.7767,-5.4155,-1.6388,18.2499,-177.4918,100.0000,35.0000,93.6653,123.0817,108.3735,1169126592.8391,1491903371.0000
2016-01-26,99.74,100.55,94.85,97.83,97.83,22083897,0.0000,1.0,109.6715,108.3051,37.1348,30.8583,21.1773,-3.3670,-4.6385,-1.2715,17.1063,-144.9036,100.0000,40.0000,96.8057,122.5373,109.6715,1190739956.0303,1517459558.0000
2016-01-25,99.78,102.68,99.0,99.12,99.12,20321102,0.0000,1.0,110.6465,109.4077,38.0055,39.5918,28.1125,-3.0491,-4.2595,-1.2104,16.1545,-130.8386,85.0000,45.0000,98.5878,122.7052,110.6465,1189732620.3777,1539543455.0000
2016-01-22,104.7225,104.99,99.22,100.72,100.72,26821771,0.0000,1.0,111.5985,110.4906,39.0853,43.4125,43.2851,-2.7465,-3.8451,-1.0986,15.4245,-130.8283,90.0000,50.0000,100.3510,122.8460,111.5985,1208728433.1168,1559864557.0000
2016-01-21,108.32,108.51,102.1,102.35,102.35,31027503,0.0000,1.0,112.3745,111.5191,40.1904,39.2838,47.3777,-2.4719,-3.4231,-0.9512,14.6710,-114.1488,95.0000,55.0000,102.1404,122.6086,112.3745,1221604742.5917,1586686328.0000
2016-01-20,108.91,109.99,97.0501,107.74,107.74,53009419,0.0000,1.0,113.0885,112.4843,44.1081,30.5896,39.5746,-2.2340,-3.0007,-0.7667,14.0731,-123.7827,100.0000,0.0000,103.8029,122.3741,113.0885,1250212003.5480,1617713831.0000
2016-01-19,106.57,110.14,105.55,107.89,107.89,35722752,0.0000,1.0,113.6025,112.9837,44.2221,30.0965,30.8992,-2.0424,-2.9667,-0.9243,13.4436,-96.9149,90.0000,0.0000,104.4206,122.7844,113.6025,1215637223.5715,1670723250.0000
2016-01-15,102.43,105.5,101.72,104.04,104.04,19775141,0.0000,1.0,114.3335,113.5198,40.4717,35.0314,21.2951,-1.8113,-2.8955,-1.0842,13.4180,-180.1120,95.0000,5.0000,104.7673,123.8997,114.3335,1214936777.4538,1635000498.0000
2016-01-14,105.65,109.25,101.21,107.06,107.06,23664784,0.0000,1.0,115.2635,114.5177,42.6065,46.0386,38.0953,-1.5403,-2.3704,-0.8301,12.8351,-180.2917,100.0000,10.0000,106.2824,124.2446,115.2635,1210437671.3004,1654775639.0000
2016-01-13,114.43,114.48,104.53,106.56,106.56,24921587,0.0000,1.0,115.8405,115.3027,42.1264,50.1423,45.7037,-1.3327,-1.9732,-0.6405,12.2215,-163.9472,100.0000,15.0000,107.5885,124.0925,115.8405,1199664896.4944,1631110855.0000
2016-01-12,116.11,117.78,115.08,116.58,116.58,15133522,0.0000,1.0,116.5460,116.2230,50.1069,55.3032,54.3167,-1.1726,-1.3867,-0.2141,11.8286,-0.4265,80.0000,20.0000,109.2286,123.8634,116.5460,1214417474.1256,1656032442.0000
2016-01-11,112.13,116.79,111.2,114.97,114.97,21920390,0.0000,1.0,116.6625,116.1854,48.6212,55.3358,50.4065,-1.1191,-1.6381,-0.5191,12.4211,-55.2857,85.0000,25.0000,109.2728,124.0522,116.6625,1212735971.6811,1640898920.0000
2016-01-08,116.33,117.72,111.1,111.39,111.39,18067140,0.0000,1.0,117.0595,116.3134,45.1722,54.1453,61.1863,-0.9893,-1.7713,-0.7820,12.9301,-83.6421,90.0000,0.0000,109.2358,124.8832,117.0595,1205089324.0067,1618978530.0000
2016-01-07,116.36,122.18,112.29,114.56,114.56,33636661,0.0000,1.0,117.7000,116.8316,47.8757,40.3334,54.4148,-0.7938,-1.5510,-0.7572,13.4658,-29.4394,95.0000,5.0000,109.7415,125.6585,117.7000,1221573542.3753,1637045670.0000
2016-01-06,105.29,117.91,104.96,117.68,117.68,33045656,0.0000,1.0,118.3210,117.0707,50.7135,32.4135,46.8347,-0.6045,-1.5700,-0.9655,14.1530,-90.9363,100.0000,0.0000,109.5433,127.0987,118.3210,1239769309.4481,1670682331.0000
2016-01-05,110.45,110.58,105.85,107.66,107.66,17664562,0.0000,1.0,118.7050,117.0066,39.8325,33.5363,19.7507,-0.3631,-1.8890,-1.5259,14.4037,-200.4602,95.0000,5.0000,109.4160,127.9940,118.7050,1207897475.9778,1637636675.0000
2016-01-04,109.0,110.0,105.21,109.96,109.96,20794848,0.0000,1.0,119.8685,117.9905,41.8471,48.9733,30.6552,0.0184,-1.2486,-1.2670,13.6846,-211.6035,100.0000,10.0000,110.5754,129.1616,119.8685,1212042859.4493,1655301237.0000
2015-12-31,116.21,117.46,114.28,114.38,114.38,9273008,0.0000,1.0,120.7110,118.8358,46.1042,58.9931,50.2029,0.3351,-0.6472,-0.9823,12.8401,-101.6742,85.0000,15.0000,112.1364,129.2856,120.7110,1191595315.8000,1676096085.0000
2015-12-30,118.95,119.02,116.43,116.71,116.71,8149686,0.0000,1.0,121.4385,119.3048,48.5790,55.5046,66.0619,0.5807,-0.3202,-0.9009,12.8365,-72.7706,90.0000,20.0000,112.6692,130.2078,121.4385,1200285115.7497,1685369093.0000
2015-12-29,118.19,119.6,116.92,119.12,119.12,8159211,0.0000,1.0,121.8715,119.5779,51.2841,41.7538,60.7146,0.8059,-0.1354,-0.9414,13.0938,-59.1643,95.0000,25.0000,113.2245,130.5185,121.8715,1206672707.4794,1693518779.0000
2015-12-28,117.26,117.35,113.85,117.11,117.11,8424276,0.0000,1.0,122.0820,119.6261,49.0356,27.0495,39.7374,1.0413,-0.1430,-1.1843,13.4252,-108.5350,100.0000,30.0000,113.5085,130.6555,122.0820,1201436198.9272,1685359568.0000
2015-12-24,118.22,118.8,117.3,117.33,117.33,3541403,0.0000,1.0,122.4985,119.8910,49.2720,19.3400,24.8094,1.3373,0.0541,-1.2833,13.4502,-91.1535,60.0000,35.0000,114.1246,130.8724,122.4985,1194167252.2072,1693783844.0000
2015-12-23,116.91,118.56,115.78,118.16,118.16,9324333,0.0000,1.0,122.8400,120.1606,50.1386,22.7333,16.6017,1.6582,0.2824,-1.3757,13.8963,-110.2050,65.0000,40.0000,114.7861,130.8939,122.8400,1197566999.0872,1697325247.0000
2015-12-22,117.3,117.43,114.86,116.24,116.24,9689044,0.0000,1.0,123.0975,120.3712,48.1339,36.2587,16.6090,2.0021,0.4853,-1.5168,14.3322,-156.8540,70.0000,45.0000,115.3346,130.8604,123.0975,1190925927.3821,1688000914.0000
2015-12-21,119.51,119.59,115.66,116.63,116.63,11669993,0.0000,1.0,123.5370,120.8060,48.5103,49.6885,34.9893,2.3813,0.9326,-1.4487,14.6353,-161.6698,75.0000,50.0000,116.4073,130.6667,123.5370,1190209616.7362,1697689958.0000
