,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,SMA,EMA,RSI,SlowK,SlowD,MACD_Signal,MACD_Hist,MACD,ADX,CCI,Aroon Down,Aroon Up,Real Lower Band,Real Upper Band,Real Middle Band,Chaikin A/D,OBV
2018-10-15,64.23,65.2,64.01,64.17,59.4575643564,12315113,0.0000,1.0,65.8610,64.3406,34.5622,10.4874,7.0451,0.0374,-1.1631,-1.1257,27.9205,-182.8991,95.0000,5.0000,59.6654,72.0567,65.8610,1686263039.4253,-16414635.0000
2018-10-12,65.55,65.65,63.27,64.29,59.5687519475,15760920,0.0000,1.0,66.2812,64.8546,34.8095,7.1893,5.1239,0.3281,-1.1467,-0.8186,27.4832,-236.7075,100.0000,10.0000,60.7786,71.7839,66.2812,1695266525.4002,-4099522.0000
2018-10-11,66.35,66.99,63.61,64.29,59.5687519475,25852567,0.0000,1.0,66.7816,65.4110,34.8095,3.4586,6.2836,0.6148,-1.0408,-0.4260,27.0229,-293.3307,100.0000,15.0000,62.0448,71.5184,66.7816,1697518085.4002,-4099522.0000
2018-10-10,68.77,69.56,66.62,66.73,61.8295663005,22296820,0.0000,1.0,67.2597,66.0259,40.0703,4.7238,13.2900,0.8750,-0.7938,0.0813,26.6065,-259.4339,100.0000,20.0000,63.7638,70.7556,67.2597,1712968436.0925,21753045.0000
2018-10-09,70.76,70.96,70.09,70.13,64.9798813824,10329200,0.0000,1.0,67.4923,66.4677,50.0917,10.6683,24.4243,1.0735,-0.5762,0.4973,26.8732,-154.2976,5.0000,25.0000,64.9964,69.9881,67.4923,1733596786.5676,44049865.0000
2018-10-08,70.78,71.6,70.56,70.93,65.72113199,10104637,0.0000,1.0,67.6025,66.6243,53.0579,24.4779,40.1664,1.2175,-0.5172,0.7004,28.2192,-133.1557,10.0000,30.0000,65.3806,69.8245,67.6025,1742976175.0754,54379065.0000
2018-10-05,72.39,72.66,70.55,71.21,65.9805697026,23411309,0.0000,1.0,67.6669,66.7193,54.1235,38.1266,53.0507,1.3468,-0.4729,0.8739,29.4285,-111.0643,0.0000,35.0000,65.5974,69.7365,67.6669,1745890974.2097,64483702.0000
2018-10-04,72.0,72.7,71.86,72.38,67.0646487161,8599520,0.0000,1.0,67.6285,66.7971,58.8125,57.8947,58.9127,1.4650,-0.4088,1.0562,30.7014,-47.4157,5.0000,40.0000,65.4117,69.8452,67.6285,1754656345.8264,87895011.0000
2018-10-03,73.59,73.89,72.59,72.64,67.3055551636,7079843,0.0000,1.0,67.5349,66.7689,59.9082,63.1309,50.1976,1.5673,-0.4040,1.1632,31.4404,3.9389,0.0000,45.0000,65.0850,69.9847,67.5349,1752608841.0643,96494531.0000
2018-10-02,72.4,73.91,72.27,73.35,67.9634150778,9221188,0.0000,1.0,67.4538,66.7124,62.9506,55.7123,33.8382,1.6683,-0.4099,1.2583,31.8440,17.8009,0.0000,50.0000,64.8750,70.0326,67.4538,1759144080.7562,103574374.0000
2018-10-01,72.46,73.43,72.1,72.6,67.2684926332,9340494,0.0000,1.0,67.2977,66.5808,60.9610,31.7495,17.2555,1.7707,-0.4763,1.2944,32.2688,2.2324,0.0000,55.0000,64.4930,70.1023,67.2977,1756220289.4384,94353186.0000
2018-09-28,71.51,73.26,71.25,72.03,66.7403515753,20080887,0.0000,1.0,67.0895,66.5084,59.3864,14.0527,10.2184,1.8898,-0.4974,1.3925,32.8666,-10.2748,5.0000,60.0000,63.7416,70.4374,67.0895,1758537855.6189,85012692.0000
2018-09-27,72.18,72.68,71.47,71.71,66.4438513323,12498284,0.0000,1.0,66.8816,66.4840,58.4934,5.9642,10.4475,2.0142,-0.4631,1.5511,33.5490,-9.4347,10.0000,65.0000,62.9989,70.7642,66.8816,1763033576.5898,64931805.0000
2018-09-26,72.68,73.26,71.58,71.76,66.4901794953,11305976,0.0000,1.0,66.7371,66.4882,58.6850,10.6383,17.6192,2.1299,-0.3687,1.7612,34.4496,4.9569,0.0000,70.0000,62.5939,70.8804,66.7371,1770573863.6320,77430089.0000
2018-09-25,72.64,73.57,72.58,72.74,67.3982114895,20741990,0.0000,1.0,66.6170,66.4880,62.4950,14.7400,24.0043,2.2221,-0.2231,1.9990,35.3495,33.8788,0.0000,75.0000,62.3158,70.9182,66.6170,1779457130.4891,88736065.0000
2018-09-24,73.08,73.85,72.8,73.58,68.1765246274,15446159,0.0000,1.0,66.3394,66.3922,65.9832,27.4793,35.1473,2.2779,-0.0969,2.1810,35.8475,52.6695,0.0000,80.0000,61.5833,71.0956,66.3394,1793494638.8730,109478055.0000
2018-09-21,74.83,74.87,73.13,73.7,68.2877122185,23465801,0.0000,1.0,66.0142,66.2043,66.4869,29.7935,43.1034,2.3021,0.0003,2.3024,36.2695,72.0745,0.0000,85.0000,60.9270,71.1014,66.0142,1785992218.7890,124924214.0000
2018-09-20,74.48,75.11,74.21,74.6,69.121619152,12013867,0.0000,1.0,65.6701,65.9850,70.3107,48.1691,56.5321,2.3020,0.1104,2.4125,36.5624,99.3350,0.0000,90.0000,60.3204,71.0198,65.6701,1794083874.3084,148390015.0000
2018-09-19,75.37,75.37,73.77,74.06,68.6212749919,12383155,0.0000,1.0,65.2834,65.6549,69.3045,51.3476,65.4384,2.2744,0.1585,2.4330,36.3534,104.9316,0.0000,95.0000,59.8699,70.6970,65.2834,1795685723.2412,136376148.0000
2018-09-18,73.8,76.5,73.51,74.72,69.2328067431,11692006,0.0000,1.0,64.9084,65.3426,72.1436,70.0795,74.9146,2.2348,0.2399,2.4747,36.1335,129.3559,0.0000,100.0000,59.4330,70.3839,64.9084,1803579984.5544,148759303.0000
2018-09-17,74.84,75.28,73.11,73.24,67.8614931192,11558262,0.0000,1.0,64.4850,64.9331,69.4801,74.8881,79.1251,2.1748,0.2548,2.4297,35.9020,117.4116,0.0000,95.0000,59.1035,69.8664,64.4850,1805808895.3978,137067297.0000
2018-09-14,74.53,76.04,74.41,75.09,69.5756351491,13450660,0.0000,1.0,64.1254,64.6249,78.3795,79.7762,81.9993,2.1111,0.3654,2.4765,35.9041,167.3838,5.0000,100.0000,58.7336,69.5173,64.1254,1815982296.5132,148625559.0000
2018-09-13,73.68,75.36,73.48,74.61,69.1308847846,24617718,0.0000,1.0,63.6665,64.1037,77.6747,82.7109,84.0928,2.0198,0.3060,2.3258,35.2887,173.7977,0.0000,100.0000,58.6594,68.6735,63.6665,1818210319.9492,135174899.0000
2018-09-12,72.09,72.5,70.02,71.75,66.4809138627,12638253,0.0000,1.0,63.2260,63.5745,72.6226,83.5109,83.2378,1.9433,0.2015,2.1448,34.7646,104.6914,5.0000,90.0000,58.6918,67.7602,63.2260,1813234398.2269,110557181.0000
2018-09-11,71.84,72.66,71.81,72.51,67.1851019398,9501109,0.0000,1.0,62.9066,63.2686,77.0227,86.0566,82.7621,1.8929,0.2595,2.1524,34.8420,146.7629,10.0000,95.0000,58.4349,67.3783,62.9066,1808240249.8643,123195434.0000
2018-09-10,70.67,72.75,70.5,72.32,67.0090549206,14636046,0.0000,1.0,62.5249,62.8563,76.6872,80.1459,83.6094,1.8280,0.2311,2.0591,33.8772,151.4412,0.0000,100.0000,58.2818,66.7680,62.5249,1802092473.4547,113694325.0000
2018-09-07,69.84,70.62,69.61,70.38,65.2115221973,24421922,0.0000,1.0,62.1511,62.4192,72.8411,82.0837,83.1241,1.7702,0.1578,1.9281,32.8615,116.7764,5.0000,95.0000,58.2505,66.0517,62.1511,1793050649.4806,99058279.0000
2018-09-06,70.85,71.35,70.19,70.36,65.1929909321,11997695,0.0000,1.0,61.8790,62.1253,72.7971,88.5985,75.1743,1.7308,0.1849,1.9157,32.2625,152.6281,10.0000,100.0000,58.1136,65.6444,61.8790,1780235185.4630,74636357.0000
2018-09-05,69.8,71.07,69.31,70.89,65.6840694596,15310654,0.0000,1.0,61.6116,61.8024,75.8891,78.6901,61.6870,1.6846,0.1895,1.8740,31.2379,173.2204,15.0000,100.0000,58.0728,65.1505,61.6116,1788716314.6871,86634052.0000
2018-09-04,68.74,70.11,68.71,69.98,64.8408968935,13024113,0.6200,1.0,61.3325,61.3938,74.0943,58.2344,55.7075,1.6372,0.1063,1.7435,30.2213,169.7265,20.0000,100.0000,58.2746,64.3904,61.3325,1776537385.3690,71323398.0000
2018-08-31,67.99,69.0,67.94,68.71,63.1050711835,11167222,0.0000,1.0,61.1089,61.0309,69.6804,48.1364,62.8290,1.6106,0.0268,1.6375,29.3758,113.6448,25.0000,85.0000,58.4869,63.7309,61.1089,1765932036.2133,58299285.0000
2018-08-30,68.97,69.16,68.0,68.14,62.5815681916,12027463,0.0000,1.0,60.9569,60.8126,68.1243,60.7516,75.7605,1.6039,0.0511,1.6550,28.9709,124.3587,0.0000,90.0000,58.4662,63.4475,60.9569,1760875180.9688,47132063.0000
2018-08-29,69.67,70.07,69.14,69.2,63.5551000713,11874258,0.0000,1.0,60.8021,60.6264,74.9170,79.5989,84.1284,1.5911,0.1155,1.7066,28.5037,210.6496,0.0000,95.0000,58.3502,63.2541,60.8021,1769999463.2451,59159526.0000
2018-08-28,68.56,70.49,67.92,69.78,64.0877873262,24952700,0.0000,1.0,60.5794,60.3181,79.0122,86.9310,85.9262,1.5623,0.0863,1.6485,27.1826,259.5424,0.0000,100.0000,58.3710,62.7878,60.5794,1780341558.9224,71033784.0000
2018-08-27,67.37,67.48,67.22,67.34,61.8468271503,12577994,0.0000,1.0,60.3181,59.9213,73.1454,85.8554,85.5742,1.5407,-0.0445,1.4962,25.7920,153.0296,0.0000,100.0000,58.6653,61.9710,60.3181,1769175953.8649,46081084.0000
2018-08-24,67.0,67.36,66.94,67.15,61.672326153,16001392,0.0000,1.0,60.0747,59.7186,72.5783,84.9922,85.4405,1.5518,-0.0437,1.5082,25.2422,148.8571,5.0000,100.0000,58.0114,62.1380,60.0747,1770143491.8633,33503090.0000
2018-08-23,66.98,67.29,66.8,66.86,61.4059825255,12038477,0.0000,1.0,59.8699,59.5129,71.7122,85.8752,86.0743,1.5628,-0.0435,1.5193,24.7119,144.2759,0.0000,100.0000,57.6727,62.0671,59.8699,1770143491.8633,17501698.0000
2018-08-22,66.22,67.08,66.21,66.84,61.3876139995,13860667,0.0000,1.0,59.7193,59.3137,71.6536,85.4543,85.2134,1.5736,-0.0351,1.5385,24.1809,129.9782,0.0000,100.0000,57.5511,61.8875,59.7193,1779233770.4142,5463221.0000
2018-08-21,66.09,66.78,66.03,66.55,61.121270372,12181407,0.0000,1.0,59.3786,59.0954,70.8201,86.8936,85.6652,1.5824,-0.0399,1.5425,23.7024,104.3392,5.0000,100.0000,56.3824,62.3747,59.3786,1773020367.9664,-8397446.0000
2018-08-20,66.33,66.59,65.74,66.16,60.7630841144,13966895,0.0000,1.0,59.0250,58.8821,69.6811,83.2922,84.6497,1.5924,-0.0401,1.5523,23.3141,87.5430,10.0000,100.0000,55.3440,62.7059,59.0250,1768310223.9275,-20578853.0000
2018-08-17,65.5,66.19,65.12,66.06,60.6712414842,15170471,0.0000,1.0,58.6998,58.6841,69.3901,86.8096,78.7706,1.6024,-0.0237,1.5787,22.9784,72.4722,15.0000,100.0000,54.5692,62.8305,58.6998,1768474540.3390,-34545748.0000
2018-08-16,65.86,66.1,65.53,65.76,60.3957135938,9958786,0.0000,1.0,58.3577,58.4750,68.5291,83.8472,64.1741,1.6083,-0.0095,1.5988,22.7806,74.9212,20.0000,100.0000,53.8232,62.8922,58.3577,1756990352.0117,-49716219.0000
2018-08-15,65.14,65.82,64.55,65.68,60.3222394896,13524846,0.0000,1.0,58.0615,58.2728,68.3033,65.6550,44.6966,1.6107,0.0185,1.6292,22.2878,66.0778,25.0000,65.0000,53.3287,62.7944,58.0615,1758912222.9927,-59675005.0000
2018-08-14,65.09,65.62,64.77,65.43,60.0926329142,7844231,0.0000,1.0,57.7438,58.0570,67.6132,43.0200,35.6788,1.6061,0.0457,1.6518,21.8707,68.9879,0.0000,70.0000,52.8115,62.6761,57.7438,1748369232.8053,-73199851.0000
2018-08-13,65.15,65.23,64.65,64.84,59.5507613963,7092425,0.0000,1.0,57.4444,57.8428,65.9514,25.4149,40.3115,1.5946,0.0854,1.6800,21.2829,63.9967,5.0000,75.0000,52.3932,62.4955,57.4444,1744031834.4879,-81044082.0000
2018-08-10,64.65,64.94,64.49,64.82,59.5323928702,8735975,0.0000,1.0,57.1463,57.6630,65.8951,38.6015,57.2705,1.5733,0.1735,1.7468,20.7979,65.0536,10.0000,80.0000,51.9269,62.3658,57.1463,1746477498.2809,-88136507.0000
2018-08-09,65.1,65.3,64.92,65.08,59.7711837087,6630138,0.0000,1.0,56.8510,57.4662,67.2701,56.9180,73.2149,1.5299,0.2786,1.8085,20.3881,79.0639,0.0000,85.0000,51.5376,62.1645,56.8510,1742400709.9481,-79400532.0000
2018-08-08,65.21,65.55,65.12,65.16,59.8446578128,7913105,0.0000,1.0,56.5406,57.2236,67.6830,76.2919,84.6982,1.4603,0.3763,1.8366,19.6837,91.0051,0.0000,90.0000,51.2204,61.8608,56.5406,1743447573.8410,-72770394.0000
2018-08-07,65.93,65.93,65.25,65.44,60.1018171772,7810864,0.0000,1.0,56.1797,56.9477,69.0929,86.4346,89.4017,1.3662,0.4720,1.8382,18.8142,107.6941,5.0000,95.0000,50.8257,61.5336,56.1797,1749888473.2582,-64857289.0000
2018-08-06,65.86,66.02,65.33,65.73,60.3681608047,10878769,0.0000,1.0,55.8550,56.6156,70.5387,91.3680,90.4405,1.2482,0.5392,1.7874,17.8178,127.3316,10.0000,100.0000,50.7083,61.0018,55.8550,1753334442.6702,-57046425.0000
2018-08-03,64.74,65.61,64.67,65.4,60.0650801252,7809580,0.0000,1.0,55.5019,56.2206,69.8568,90.4025,87.6143,1.1134,0.5561,1.6695,16.7205,137.2522,15.0000,100.0000,50.6835,60.3202,55.5019,1751600146.1642,-67925194.0000
2018-08-02,63.96,65.04,63.64,64.77,59.4864715552,10618467,0.0000,1.0,55.1547,55.8160,68.5361,89.5510,84.7289,0.9744,0.5511,1.5255,15.6739,142.9228,0.0000,100.0000,50.7159,59.5935,55.1547,1747279952.9721,-75734774.0000
2018-08-01,63.55,64.87,63.55,64.35,59.1007325085,10706292,0.0000,1.0,54.8154,55.4296,67.6381,82.8893,82.7119,0.8366,0.5418,1.3784,14.7270,168.8077,0.0000,100.0000,50.7294,58.9013,54.8154,1740757180.3857,-86353241.0000
2018-07-31,63.83,64.66,63.5,64.09,58.8619416701,22350776,0.0000,1.0,54.4011,55.0431,67.0856,81.7464,84.9059,0.7012,0.5088,1.2100,13.7768,211.2121,0.0000,100.0000,50.4598,58.3425,54.4011,1738486148.7488,-97059533.0000
2018-07-30,62.65,62.98,61.93,62.04,56.9791677518,9547734,0.0000,1.0,54.0379,54.6412,62.2596,83.5000,84.7093,0.5740,0.4277,1.0017,12.8328,187.3607,5.0000,90.0000,50.4884,57.5874,54.0379,1738100790.5405,-119410309.0000
2018-07-27,63.22,63.51,62.22,62.69,57.5761448478,13488834,0.0000,1.0,53.7661,54.3951,65.1364,89.4713,81.3850,0.4670,0.4459,0.9129,12.3327,249.4746,0.0000,95.0000,50.3282,57.2039,53.7661,1745648046.9401,-109862575.0000
2018-07-26,63.05,63.76,61.26,63.58,58.3935442562,31025129,0.0000,1.0,53.4542,54.0602,69.3017,81.1565,71.7376,0.3556,0.3700,0.7256,11.6579,289.9031,5.0000,100.0000,50.3392,56.5693,53.4542,1749307808.1035,-96373741.0000
2018-07-25,58.55,59.5,57.76,59.42,54.5728908416,13217035,0.0000,1.0,53.0680,53.6041,57.1280,73.5271,68.0357,0.2631,0.1296,0.3927,10.9476,77.4428,10.0000,95.0000,50.6641,55.4720,53.0680,1722750297.6798,-127398870.0000
2018-07-24,59.35,59.62,58.45,58.85,54.0493878496,6637632,0.0000,1.0,52.9317,53.5021,54.7945,60.5292,68.1755,0.2307,0.1204,0.3511,11.1156,89.1139,15.0000,100.0000,50.5757,55.2876,52.9317,1710748622.2196,-140615905.0000
2018-07-23,58.4,59.21,57.82,59.08,54.260625899,8011821,0.0000,1.0,52.8490,53.4445,55.9622,70.0508,78.1753,0.2006,0.1457,0.3462,11.6448,80.5947,20.0000,90.0000,50.5402,55.1578,52.8490,1712847702.4253,-133978273.0000
2018-07-20,58.98,59.18,58.4,58.61,53.8289655373,10861386,0.0000,1.0,52.8224,53.3586,54.0618,73.9465,83.9878,0.1642,0.1493,0.3135,11.9746,82.5876,25.0000,95.0000,50.5676,55.0771,52.8224,1706334495.4253,-141990094.0000
2018-07-19,58.71,59.59,58.65,59.31,54.4718639484,8150181,0.0000,1.0,52.8288,53.3091,57.5773,90.5285,87.9556,0.1268,0.1842,0.3110,12.5846,112.8081,30.0000,100.0000,50.5619,55.0957,52.8288,1711347442.8084,-131128708.0000
2018-07-18,59.0,59.0,58.37,58.76,53.9667294825,6795436,0.0000,1.0,52.8049,53.1867,55.4131,87.4885,85.3166,0.0808,0.1571,0.2379,13.0916,83.8551,35.0000,10.0000,50.5985,55.0113,52.8049,1708052688.7862,-139278889.0000
2018-07-17,57.92,58.91,57.62,58.91,54.1044934277,7560338,0.0000,1.0,52.8022,53.1045,56.1553,85.8497,81.6736,0.0415,0.1511,0.1926,13.6253,69.9015,40.0000,0.0000,50.6014,55.0029,52.8022,1706434727.8343,-132483453.0000
2018-07-16,58.42,58.84,58.06,58.35,53.5901746988,5907106,0.0000,1.0,52.8155,52.9993,53.9686,82.6116,80.3560,0.0037,0.1142,0.1179,14.1389,61.1382,45.0000,0.0000,50.5804,55.0505,52.8155,1698874389.8343,-140043791.0000
2018-07-13,58.25,58.78,58.18,58.39,53.6269117509,5266139,0.0000,1.0,52.8848,52.9371,54.1519,76.5596,80.2567,-0.0248,0.0981,0.0733,14.8686,56.4849,50.0000,5.0000,50.4785,55.2912,52.8848,1700389032.3991,-134136685.0000
2018-07-12,57.85,58.49,57.31,58.32,53.5626219098,8426804,0.0000,1.0,52.9340,52.8645,53.8916,81.8969,85.9184,-0.0494,0.0608,0.0115,15.5771,26.1888,55.0000,0.0000,50.4308,55.4371,52.9340,1701968874.0994,-139402824.0000
2018-07-11,57.43,58.01,56.74,57.3,52.6258270821,8702001,0.0000,1.0,52.9753,52.7910,49.9586,82.3137,89.9086,-0.0646,0.0035,-0.0610,16.3329,-19.6623,60.0000,0.0000,50.4056,55.5450,52.9753,1695970132.2693,-147829628.0000
2018-07-10,58.06,58.47,57.95,58.37,53.6085432249,6848928,0.0000,1.0,53.0896,52.8084,54.5999,93.5446,84.6821,-0.0654,0.0081,-0.0573,16.8959,24.1105,65.0000,0.0000,50.3920,55.7873,53.0896,1696997927.6634,-139127627.0000
2018-07-09,58.06,58.31,57.23,58.04,53.3054625453,4577124,0.0000,1.0,53.1613,52.7241,53.3296,93.8676,70.4308,-0.0675,-0.0843,-0.1518,17.5019,-2.3855,70.0000,0.0000,50.3391,55.9835,53.1613,1692783202.7388,-145976555.0000
2018-07-06,57.46,58.07,57.03,57.84,53.121777285,8806155,0.0000,1.0,53.2632,52.6629,52.5654,66.6342,48.9503,-0.0464,-0.1929,-0.2393,18.2139,-17.7922,75.0000,0.0000,50.2846,56.2419,53.2632,1690494640.7393,-150553679.0000
2018-07-05,55.7,57.43,55.65,57.38,52.6993011863,11728277,0.0000,1.0,53.3918,52.6146,50.8053,50.7905,37.6991,0.0018,-0.3306,-0.3288,19.0729,-60.4820,80.0000,5.0000,50.2322,56.5514,53.3918,1685583515.8358,-159359834.0000
2018-07-03,56.41,56.53,55.25,55.33,50.816527268,3618923,0.0000,1.0,53.5048,52.6057,41.6370,29.4262,26.8475,0.0845,-0.4798,-0.3953,19.8764,-118.6260,85.0000,10.0000,50.2911,56.7184,53.5048,1674514130.8024,-171088111.0000
2018-07-02,55.4,56.22,55.12,56.18,51.5971896243,7300077,0.0000,1.0,53.6724,52.7941,44.9358,32.8807,19.9015,0.2044,-0.4871,-0.2827,20.2625,-134.0089,90.0000,15.0000,50.6962,56.6486,53.6724,1677680688.4276,-167469188.0000
2018-06-29,56.13,56.86,56.08,56.12,51.5420840463,11274134,0.0000,1.0,53.7886,52.9201,44.6417,18.2357,11.4399,0.3262,-0.5405,-0.2143,20.5011,-132.2216,95.0000,20.0000,50.9681,56.6090,53.7886,1670911526.1190,-174769265.0000
2018-06-28,55.12,56.46,55.09,55.9,51.3400302599,11723595,0.0000,1.0,53.9029,53.0651,43.5922,8.5881,12.5295,0.4613,-0.5796,-0.1183,21.1554,-190.5040,100.0000,25.0000,51.2773,56.5285,53.9029,1681029338.6819,-186043399.0000
2018-06-27,56.55,57.53,55.14,55.17,50.6695790597,11832362,0.0000,1.0,54.0048,53.2467,40.0069,7.4959,21.0606,0.6062,-0.5797,0.0265,21.6318,-215.1560,100.0000,30.0000,51.6398,56.3699,54.0048,1678889996.5286,-197766994.0000
2018-06-26,57.08,57.15,56.31,56.45,51.8451647258,8934723,0.0000,1.0,54.1527,53.5180,44.7442,21.5046,33.0488,0.7511,-0.4719,0.2793,22.1540,-197.7225,100.0000,35.0000,52.3335,55.9719,54.1527,1690425311.7843,-185934632.0000
2018-06-25,58.09,58.14,56.61,57.05,52.3962205067,8635917,0.0000,1.0,54.2345,53.6941,47.2349,34.1811,39.5843,0.8691,-0.3910,0.4781,23.2137,-172.9825,100.0000,40.0000,52.7151,55.7538,54.2345,1696381793.7847,-176999909.0000
2018-06-22,58.78,59.1,58.43,58.5,53.7279386441,8074080,0.0000,1.0,54.3391,53.8307,54.1559,43.4607,39.2633,0.9669,-0.2981,0.6688,24.4001,-52.1729,0.0000,45.0000,53.0735,55.6047,54.3391,1700050647.4124,-168363992.0000
2018-06-21,59.21,59.21,58.39,58.75,53.9575452195,6605359,0.0000,1.0,54.3371,53.8415,55.4875,41.1111,37.8385,1.0414,-0.2745,0.7668,24.6518,-36.5770,0.0000,50.0000,53.0677,55.6066,54.3371,1706437606.2185,-160289912.0000
2018-06-20,59.18,59.2,58.31,58.79,53.9942822715,6526391,0.0000,1.0,54.3119,53.8293,55.6957,33.2181,36.6219,1.1100,-0.2525,0.8575,24.9169,-29.2122,5.0000,55.0000,52.9941,55.6297,54.3119,1707243137.8033,-153684553.0000
2018-06-19,58.28,58.74,57.85,58.7,53.9116239044,7958317,0.0000,1.0,54.2198,53.8119,55.3375,39.1863,36.2201,1.1732,-0.2162,0.9570,25.1998,-46.9755,0.0000,60.0000,52.6029,55.8368,54.2198,1706729826.1525,-160210944.0000
2018-06-18,59.31,59.37,58.92,59.2,54.3708370552,6946581,0.0000,1.0,54.1464,53.8014,57.8037,37.4612,29.0003,1.2272,-0.1488,1.0784,25.6778,19.4107,0.0000,65.0000,52.3563,55.9366,54.1464,1699486863.4903,-152252627.0000
2018-06-15,59.87,59.95,58.92,59.86,54.9769984143,13804932,0.0000,1.0,54.0410,53.7415,61.2254,32.0128,22.3043,1.2644,-0.0933,1.1710,25.5467,54.6005,0.0000,70.0000,52.0763,56.0058,54.0410,1697788810.3581,-145306046.0000
2018-06-14,59.29,59.7,58.95,59.46,54.6096278936,8372926,0.0000,1.0,53.8798,53.6114,59.8573,17.5269,22.5705,1.2877,-0.0772,1.2105,25.4087,48.1903,0.0000,75.0000,51.7286,56.0311,53.8798,1686396390.7453,-159110978.0000
2018-06-13,59.67,60.23,59.12,59.22,54.3892055812,9676268,0.0000,1.0,53.7257,53.5063,59.0334,17.3730,31.8905,1.3070,-0.0264,1.2806,25.3480,64.5534,0.0000,80.0000,51.3732,56.0781,53.7257,1683382137.3857,-167483904.0000
2018-06-12,60.11,60.38,59.55,59.79,54.9127085732,7153498,0.0000,1.0,53.5343,53.4134,61.8999,32.8117,48.9777,1.3136,0.0603,1.3740,25.1864,91.5821,5.0000,85.0000,50.8324,56.2363,53.5343,1691314933.6752,-157807636.0000
2018-06-11,60.17,60.42,59.82,59.93,55.0412882554,7369462,0.0000,1.0,53.3668,53.2556,62.6093,45.4867,63.0179,1.2986,0.1212,1.4198,24.7695,106.7377,0.0000,90.0000,50.6126,56.1211,53.3668,1694331468.9759,-150654138.0000
2018-06-08,60.25,60.62,59.81,60.26,55.3443689349,7035297,0.0000,1.0,53.1243,53.0676,64.2583,68.6348,72.4875,1.2683,0.1763,1.4446,24.1746,120.9453,0.0000,95.0000,50.1565,56.0921,53.1243,1698998794.9088,-143284676.0000
2018-06-07,62.0,62.65,60.22,60.64,55.6933709295,14786130,0.0000,1.0,52.8548,52.8280,66.1647,74.9323,68.6241,1.2242,0.2001,1.4243,23.5484,173.5155,0.0000,100.0000,49.7658,55.9437,52.8548,1698217095.2426,-136249379.0000
2018-06-06,59.26,59.85,59.11,59.84,54.9586298882,6236683,0.0000,1.0,52.4860,52.5263,64.0304,73.8955,58.6050,1.1741,0.1681,1.3422,22.6637,114.6820,0.0000,100.0000,49.0945,55.8775,52.4860,1707891970.4276,-151035509.0000
2018-06-05,58.86,59.6,58.76,58.98,54.1687832689,6562650,0.0000,1.0,52.1399,52.2703,61.5538,57.0447,50.0378,1.1321,0.1606,1.2927,22.5383,99.7922,5.0000,100.0000,48.4305,55.8493,52.1399,1701823846.4274,-157272192.0000
2018-06-04,58.62,58.87,57.95,58.71,53.9208081674,9696722,0.0000,1.0,51.8401,52.0705,60.7478,44.8747,48.2389,1.0920,0.1991,1.2911,22.4941,82.4388,0.0000,80.0000,47.8747,55.8055,51.8401,1704948917.8549,-163834842.0000
2018-06-01,58.34,58.73,58.01,58.61,53.8289655373,8869656,0.0000,1.0,51.5291,51.8757,60.4560,48.1939,57.9667,1.0422,0.2534,1.2956,22.7130,83.5703,0.0000,85.0000,47.2983,55.7598,51.5291,1698624968.7254,-173531564.0000
2018-05-31,58.0,58.57,57.76,58.12,53.3789366495,12813170,0.0000,1.0,51.1236,51.6701,59.0390,51.6481,69.9164,0.9789,0.3129,1.2918,22.9956,77.8808,5.0000,90.0000,46.3346,55.9126,51.1236,1692711864.7231,-182401220.0000
2018-05-30,58.41,58.65,57.66,58.39,53.6269117509,9145989,0.0000,1.0,50.7383,51.4902,60.1676,74.0582,85.0534,0.9006,0.4133,1.3140,23.3512,84.9022,10.0000,95.0000,45.5169,55.9598,50.7383,1694135550.2779,-169588050.0000
2018-05-29,59.5,59.6,57.7,58.23,53.4799635426,14696263,0.6200,1.0,50.3661,51.2653,59.7343,84.0428,88.8513,0.7973,0.5006,1.2979,23.7254,98.0794,15.0000,100.0000,44.9632,55.7690,50.3661,1689793515.0957,-178734039.0000
2018-05-25,58.85,60.0,58.81,59.96,54.4886765338,11501515,0.0000,1.0,50.0099,51.0322,64.2958,97.0591,87.9438,0.6721,0.6014,1.2735,24.1009,117.8937,20.0000,100.0000,44.5362,55.4836,50.0099,1696290810.3174,-164037776.0000
2018-05-24,58.58,59.25,58.05,59.08,53.6889761444,12487193,0.0000,1.0,49.6078,50.6683,62.1170,85.4521,80.9520,0.5218,0.5993,1.1211,24.2723,109.5125,0.0000,100.0000,44.3311,54.8844,49.6078,1685562506.4098,-175539291.0000
2018-05-23,56.91,58.86,56.83,58.82,53.4527010294,11322475,0.0000,1.0,49.2166,50.3504,61.4569,81.3201,78.8659,0.3720,0.6198,0.9918,24.6833,104.5561,5.0000,100.0000,44.0492,54.3840,49.2166,1676613351.4279,-188026484.0000
2018-05-22,57.91,58.36,57.07,57.39,52.1531878966,9432465,0.0000,1.0,48.8044,50.0238,57.5958,76.0838,77.0226,0.2170,0.6193,0.8363,25.2395,102.3862,10.0000,100.0000,43.7405,53.8684,48.8044,1665737082.3392,-199348959.0000
2018-05-21,57.68,58.27,56.77,57.71,52.4439880382,14286354,0.0000,1.0,48.4659,49.7996,58.8490,79.1938,74.5644,0.0622,0.6958,0.7580,25.9851,115.9101,15.0000,100.0000,43.4377,53.4942,48.4659,1670489874.7797,-189916494.0000
